,index,roc_auc,model,fold,subject,train_cond,test_cond
134,0,0.5902777777777778,XDAWN+Rg,4,A14,split/2,split/1
135,0,0.812,XDAWN+Rg,4,A14,split/2,split/2
136,0,0.6576819407008087,XDAWN+Rg,4,A14,split/2,split/3
137,0,0.6759259259259259,XDAWN+Rg,4,A14,split/2,mix
138,0,0.6513911620294599,XDAWN+Rg,5,A14,split/2,overt
139,0,0.596,XDAWN+Rg,5,A14,split/2,covert
140,0,0.6920222634508348,XDAWN+Rg,5,A14,split/2,split/1
141,0,0.656,XDAWN+Rg,5,A14,split/2,split/2
142,0,0.6661490683229814,XDAWN+Rg,5,A14,split/2,split/3
143,0,0.704326923076923,XDAWN+Rg,5,A14,split/2,mix
144,0,0.30718954248366015,XDAWN+Rg,0,A14,split/3,overt
145,0,0.48447204968944096,XDAWN+Rg,0,A14,split/3,covert
146,0,0.6546644844517184,XDAWN+Rg,0,A14,split/3,split/1
147,0,0.644,XDAWN+Rg,0,A14,split/3,split/2
148,0,0.76,XDAWN+Rg,0,A14,split/3,split/3
149,0,0.718954248366013,XDAWN+Rg,0,A14,split/3,mix
150,0,0.4357298474945534,XDAWN+Rg,1,A14,split/3,overt
151,0,0.5524691358024691,XDAWN+Rg,1,A14,split/3,covert
152,0,0.6753812636165577,XDAWN+Rg,1,A14,split/3,split/1
153,0,0.5480769230769231,XDAWN+Rg,1,A14,split/3,split/2
154,0,0.724,XDAWN+Rg,1,A14,split/3,split/3
155,0,0.7563636363636363,XDAWN+Rg,1,A14,split/3,mix
156,0,0.44712430426716143,XDAWN+Rg,2,A14,split/3,overt
157,0,0.4923747276688453,XDAWN+Rg,2,A14,split/3,covert
158,0,0.6657681940700808,XDAWN+Rg,2,A14,split/3,split/1
159,0,0.546,XDAWN+Rg,2,A14,split/3,split/2
160,0,0.64,XDAWN+Rg,2,A14,split/3,split/3
161,0,0.6684636118598383,XDAWN+Rg,2,A14,split/3,mix
162,0,0.6318082788671023,XDAWN+Rg,3,A14,split/3,overt
163,0,0.718,XDAWN+Rg,3,A14,split/3,covert
164,0,0.49427168576104746,XDAWN+Rg,3,A14,split/3,split/1
165,0,0.6033653846153846,XDAWN+Rg,3,A14,split/3,split/2
166,0,0.408,XDAWN+Rg,3,A14,split/3,split/3
167,0,0.6711111111111111,XDAWN+Rg,3,A14,split/3,mix
168,0,0.556,XDAWN+Rg,4,A14,split/3,overt
169,0,0.5746527777777778,XDAWN+Rg,4,A14,split/3,covert
170,0,0.6586270871985158,XDAWN+Rg,4,A14,split/3,split/1
171,0,0.5383522727272727,XDAWN+Rg,4,A14,split/3,split/2
172,0,0.548,XDAWN+Rg,4,A14,split/3,split/3
173,0,0.504,XDAWN+Rg,4,A14,split/3,mix
174,0,0.41145833333333337,XDAWN+Rg,5,A14,split/3,overt
175,0,0.7712418300653594,XDAWN+Rg,5,A14,split/3,covert
176,0,0.4932614555256065,XDAWN+Rg,5,A14,split/3,split/1
177,0,0.5841346153846154,XDAWN+Rg,5,A14,split/3,split/2
178,0,0.58,XDAWN+Rg,5,A14,split/3,split/3
179,0,0.622,XDAWN+Rg,5,A14,split/3,mix
180,0,0.6719999999999999,XDAWN+Rg,0,A14,mix,overt
181,0,0.7903525046382189,XDAWN+Rg,0,A14,mix,covert
182,0,0.5633423180592991,XDAWN+Rg,0,A14,mix,split/1
183,0,0.6265432098765432,XDAWN+Rg,0,A14,mix,split/2
184,0,0.5896296296296297,XDAWN+Rg,0,A14,mix,split/3
185,0,0.6753812636165577,XDAWN+Rg,0,A14,mix,mix
186,0,0.6874074074074074,XDAWN+Rg,1,A14,mix,overt
187,0,0.7725694444444444,XDAWN+Rg,1,A14,mix,covert
188,0,0.68,XDAWN+Rg,1,A14,mix,split/1
189,0,0.666,XDAWN+Rg,1,A14,mix,split/2
190,0,0.7956730769230769,XDAWN+Rg,1,A14,mix,split/3
191,0,0.36819172113289755,XDAWN+Rg,1,A14,mix,mix
192,0,0.7413194444444444,XDAWN+Rg,2,A14,mix,overt
193,0,0.7307692307692308,XDAWN+Rg,2,A14,mix,covert
194,0,0.5761047463175123,XDAWN+Rg,2,A14,mix,split/1
195,0,0.6992592592592594,XDAWN+Rg,2,A14,mix,split/2
196,0,0.716,XDAWN+Rg,2,A14,mix,split/3
197,0,0.8017429193899781,XDAWN+Rg,2,A14,mix,mix
198,0,0.7932692307692308,XDAWN+Rg,3,A14,mix,overt
199,0,0.9206730769230769,XDAWN+Rg,3,A14,mix,covert
200,0,0.7346938775510204,XDAWN+Rg,3,A14,mix,split/1
201,0,0.7083333333333334,XDAWN+Rg,3,A14,mix,split/2
202,0,0.6036363636363636,XDAWN+Rg,3,A14,mix,split/3
203,0,0.6753812636165577,XDAWN+Rg,3,A14,mix,mix
204,0,0.7601078167115902,XDAWN+Rg,4,A14,mix,overt
205,0,0.6699999999999999,XDAWN+Rg,4,A14,mix,covert
206,0,0.7198515769944341,XDAWN+Rg,4,A14,mix,split/1
207,0,0.5528846153846154,XDAWN+Rg,4,A14,mix,split/2
208,0,0.4652777777777778,XDAWN+Rg,4,A14,mix,split/3
209,0,0.626,XDAWN+Rg,4,A14,mix,mix
210,0,0.7139423076923077,XDAWN+Rg,5,A14,mix,overt
211,0,0.6493506493506493,XDAWN+Rg,5,A14,mix,covert
212,0,0.7884615384615385,XDAWN+Rg,5,A14,mix,split/1
213,0,0.7124183006535947,XDAWN+Rg,5,A14,mix,split/2
214,0,0.548,XDAWN+Rg,5,A14,mix,split/3
215,0,0.684,XDAWN+Rg,5,A14,mix,mix
216,0,0.8440000000000001,XDAWN+Rg,0,A06,overt,overt
217,0,0.7725694444444444,XDAWN+Rg,0,A06,overt,covert
218,0,0.5807453416149069,XDAWN+Rg,0,A06,overt,split/1
219,0,0.8509615384615384,XDAWN+Rg,0,A06,overt,split/2
220,0,0.6832298136645962,XDAWN+Rg,0,A06,overt,split/3
221,0,0.7439353099730459,XDAWN+Rg,0,A06,overt,mix
222,0,0.86,XDAWN+Rg,1,A06,overt,overt
223,0,0.6637037037037037,XDAWN+Rg,1,A06,overt,covert
224,0,0.6066790352504638,XDAWN+Rg,1,A06,overt,split/1
225,0,0.5119825708061002,XDAWN+Rg,1,A06,overt,split/2
226,0,0.5652173913043478,XDAWN+Rg,1,A06,overt,split/3
227,0,0.7161410018552875,XDAWN+Rg,1,A06,overt,mix
228,0,0.868,XDAWN+Rg,2,A06,overt,overt
229,0,0.7692307692307693,XDAWN+Rg,2,A06,overt,covert
230,0,0.48,XDAWN+Rg,2,A06,overt,split/1
231,0,0.7161410018552876,XDAWN+Rg,2,A06,overt,split/2
232,0,0.5444743935309972,XDAWN+Rg,2,A06,overt,split/3
233,0,0.5698757763975155,XDAWN+Rg,2,A06,overt,mix
234,0,0.83,XDAWN+Rg,3,A06,overt,overt
235,0,0.3117283950617284,XDAWN+Rg,3,A06,overt,covert
236,0,0.56,XDAWN+Rg,3,A06,overt,split/1
237,0,0.806,XDAWN+Rg,3,A06,overt,split/2
238,0,0.5185185185185185,XDAWN+Rg,3,A06,overt,split/3
239,0,0.648,XDAWN+Rg,3,A06,overt,mix
240,0,0.95,XDAWN+Rg,4,A06,overt,overt
241,0,0.5602968460111317,XDAWN+Rg,4,A06,overt,covert
242,0,0.568733153638814,XDAWN+Rg,4,A06,overt,split/1
243,0,0.6111111111111112,XDAWN+Rg,4,A06,overt,split/2
244,0,0.647495361781076,XDAWN+Rg,4,A06,overt,split/3
245,0,0.8278867102396513,XDAWN+Rg,4,A06,overt,mix
246,0,0.938,XDAWN+Rg,5,A06,overt,overt
247,0,0.4783653846153846,XDAWN+Rg,5,A06,overt,covert
248,0,0.5528846153846154,XDAWN+Rg,5,A06,overt,split/1
249,0,0.724,XDAWN+Rg,5,A06,overt,split/2
250,0,0.3918269230769231,XDAWN+Rg,5,A06,overt,split/3
251,0,0.7774140752864157,XDAWN+Rg,5,A06,overt,mix
252,0,0.6440972222222222,XDAWN+Rg,0,A06,covert,overt
253,0,0.566,XDAWN+Rg,0,A06,covert,covert
254,0,0.7189542483660131,XDAWN+Rg,0,A06,covert,split/1
255,0,0.7716049382716049,XDAWN+Rg,0,A06,covert,split/2
256,0,0.7217068645640075,XDAWN+Rg,0,A06,covert,split/3
257,0,0.7170138888888888,XDAWN+Rg,0,A06,covert,mix
258,0,0.735576923076923,XDAWN+Rg,1,A06,covert,overt
259,0,0.6759999999999999,XDAWN+Rg,1,A06,covert,covert
260,0,0.5875613747954174,XDAWN+Rg,1,A06,covert,split/1
261,0,0.6458333333333333,XDAWN+Rg,1,A06,covert,split/2
262,0,0.7493261455525606,XDAWN+Rg,1,A06,covert,split/3
263,0,0.738562091503268,XDAWN+Rg,1,A06,covert,mix
264,0,0.7326388888888888,XDAWN+Rg,2,A06,covert,overt
265,0,0.6960000000000001,XDAWN+Rg,2,A06,covert,covert
266,0,0.5510204081632654,XDAWN+Rg,2,A06,covert,split/1
267,0,0.8149038461538463,XDAWN+Rg,2,A06,covert,split/2
268,0,0.6296296296296297,XDAWN+Rg,2,A06,covert,split/3
269,0,0.6710239651416122,XDAWN+Rg,2,A06,covert,mix
270,0,0.812,XDAWN+Rg,3,A06,covert,overt
271,0,0.7820000000000001,XDAWN+Rg,3,A06,covert,covert
272,0,0.7454545454545455,XDAWN+Rg,3,A06,covert,split/1
273,0,0.7037643207855974,XDAWN+Rg,3,A06,covert,split/2
274,0,0.7625272331154684,XDAWN+Rg,3,A06,covert,split/3
275,0,0.8300653594771241,XDAWN+Rg,3,A06,covert,mix
276,0,0.586,XDAWN+Rg,4,A06,covert,overt
277,0,0.5579999999999999,XDAWN+Rg,4,A06,covert,covert
278,0,0.636,XDAWN+Rg,4,A06,covert,split/1
279,0,0.7899305555555556,XDAWN+Rg,4,A06,covert,split/2
280,0,0.5841346153846154,XDAWN+Rg,4,A06,covert,split/3
281,0,0.7621527777777778,XDAWN+Rg,4,A06,covert,mix
282,0,0.7884615384615384,XDAWN+Rg,5,A06,covert,overt
283,0,0.802,XDAWN+Rg,5,A06,covert,covert
284,0,0.734375,XDAWN+Rg,5,A06,covert,split/1
285,0,0.5838779956427015,XDAWN+Rg,5,A06,covert,split/2
286,0,0.7060000000000001,XDAWN+Rg,5,A06,covert,split/3
287,0,0.8412438625204582,XDAWN+Rg,5,A06,covert,mix
288,0,0.3636363636363636,XDAWN+Rg,0,A06,split/1,overt
289,0,0.5538194444444444,XDAWN+Rg,0,A06,split/1,covert
290,0,0.574,XDAWN+Rg,0,A06,split/1,split/1
291,0,0.7344720496894409,XDAWN+Rg,0,A06,split/1,split/2
292,0,0.633423180592992,XDAWN+Rg,0,A06,split/1,split/3
293,0,0.625,XDAWN+Rg,0,A06,split/1,mix
294,0,0.7152777777777777,XDAWN+Rg,1,A06,split/1,overt
295,0,0.7932098765432098,XDAWN+Rg,1,A06,split/1,covert
296,0,0.5980000000000001,XDAWN+Rg,1,A06,split/1,split/1
297,0,0.5102040816326531,XDAWN+Rg,1,A06,split/1,split/2
298,0,0.7740384615384616,XDAWN+Rg,1,A06,split/1,split/3
299,0,0.7251552795031055,XDAWN+Rg,1,A06,split/1,mix
300,0,0.7620192307692308,XDAWN+Rg,2,A06,split/1,overt
301,0,0.6474953617810761,XDAWN+Rg,2,A06,split/1,covert
302,0,0.788,XDAWN+Rg,2,A06,split/1,split/1
303,0,0.7120000000000001,XDAWN+Rg,2,A06,split/1,split/2
304,0,0.6962962962962963,XDAWN+Rg,2,A06,split/1,split/3
305,0,0.7572115384615384,XDAWN+Rg,2,A06,split/1,mix
306,0,0.5216346153846154,XDAWN+Rg,3,A06,split/1,overt
307,0,0.721153846153846,XDAWN+Rg,3,A06,split/1,covert
308,0,0.606,XDAWN+Rg,3,A06,split/1,split/1
309,0,0.4945533769063181,XDAWN+Rg,3,A06,split/1,split/2
310,0,0.7717391304347826,XDAWN+Rg,3,A06,split/1,split/3
311,0,0.6040000000000001,XDAWN+Rg,3,A06,split/1,mix
312,0,0.662847790507365,XDAWN+Rg,4,A06,split/1,overt
313,0,0.5746527777777778,XDAWN+Rg,4,A06,split/1,covert
314,0,0.676,XDAWN+Rg,4,A06,split/1,split/1
315,0,0.8839285714285714,XDAWN+Rg,4,A06,split/1,split/2
316,0,0.638,XDAWN+Rg,4,A06,split/1,split/3
317,0,0.7360248447204969,XDAWN+Rg,4,A06,split/1,mix
318,0,0.6225961538461537,XDAWN+Rg,5,A06,split/1,overt
319,0,0.673469387755102,XDAWN+Rg,5,A06,split/1,covert
320,0,0.662,XDAWN+Rg,5,A06,split/1,split/1
321,0,0.7048611111111112,XDAWN+Rg,5,A06,split/1,split/2
322,0,0.5308641975308642,XDAWN+Rg,5,A06,split/1,split/3
323,0,0.804,XDAWN+Rg,5,A06,split/1,mix
324,0,0.7313664596273292,XDAWN+Rg,0,A06,split/2,overt
325,0,0.7168576104746317,XDAWN+Rg,0,A06,split/2,covert
326,0,0.7331536388140162,XDAWN+Rg,0,A06,split/2,split/1
327,0,0.724,XDAWN+Rg,0,A06,split/2,split/2
328,0,0.8328840970350404,XDAWN+Rg,0,A06,split/2,split/3
329,0,0.5989583333333334,XDAWN+Rg,0,A06,split/2,mix
330,0,0.6601307189542482,XDAWN+Rg,1,A06,split/2,overt
331,0,0.6819407008086253,XDAWN+Rg,1,A06,split/2,covert
332,0,0.7086183310533516,XDAWN+Rg,1,A06,split/2,split/1
333,0,0.7460000000000001,XDAWN+Rg,1,A06,split/2,split/2
334,0,0.6684027777777778,XDAWN+Rg,1,A06,split/2,split/3
335,0,0.8200371057513915,XDAWN+Rg,1,A06,split/2,mix
336,0,0.714,XDAWN+Rg,2,A06,split/2,overt
337,0,0.513911620294599,XDAWN+Rg,2,A06,split/2,covert
338,0,0.578,XDAWN+Rg,2,A06,split/2,split/1
339,0,0.756,XDAWN+Rg,2,A06,split/2,split/2
340,0,0.710239651416122,XDAWN+Rg,2,A06,split/2,split/3
341,0,0.96,XDAWN+Rg,2,A06,split/2,mix
342,0,0.58,XDAWN+Rg,3,A06,split/2,overt
343,0,0.7407407407407407,XDAWN+Rg,3,A06,split/2,covert
344,0,0.6522911051212938,XDAWN+Rg,3,A06,split/2,split/1
345,0,0.784,XDAWN+Rg,3,A06,split/2,split/2
346,0,0.642,XDAWN+Rg,3,A06,split/2,split/3
347,0,0.6728395061728395,XDAWN+Rg,3,A06,split/2,mix
348,0,0.6470588235294117,XDAWN+Rg,4,A06,split/2,overt
349,0,0.9272727272727274,XDAWN+Rg,4,A06,split/2,covert
350,0,0.7668269230769231,XDAWN+Rg,4,A06,split/2,split/1
351,0,0.722,XDAWN+Rg,4,A06,split/2,split/2
352,0,0.671875,XDAWN+Rg,4,A06,split/2,split/3
353,0,0.810763888888889,XDAWN+Rg,4,A06,split/2,mix
354,0,0.78125,XDAWN+Rg,5,A06,split/2,overt
355,0,0.7654986522911051,XDAWN+Rg,5,A06,split/2,covert
356,0,0.6419294990723562,XDAWN+Rg,5,A06,split/2,split/1
357,0,0.762,XDAWN+Rg,5,A06,split/2,split/2
358,0,0.668,XDAWN+Rg,5,A06,split/2,split/3
359,0,0.8216039279869067,XDAWN+Rg,5,A06,split/2,mix
360,0,0.6370370370370371,XDAWN+Rg,0,A06,split/3,overt
361,0,0.7161410018552875,XDAWN+Rg,0,A06,split/3,covert
362,0,0.6039279869067103,XDAWN+Rg,0,A06,split/3,split/1
363,0,0.6307977736549165,XDAWN+Rg,0,A06,split/3,split/2
364,0,0.674,XDAWN+Rg,0,A06,split/3,split/3
365,0,0.75599128540305,XDAWN+Rg,0,A06,split/3,mix
366,0,0.5600961538461539,XDAWN+Rg,1,A06,split/3,overt
367,0,0.7980769230769231,XDAWN+Rg,1,A06,split/3,covert
368,0,0.6033653846153847,XDAWN+Rg,1,A06,split/3,split/1
369,0,0.6111111111111112,XDAWN+Rg,1,A06,split/3,split/2
370,0,0.586,XDAWN+Rg,1,A06,split/3,split/3
371,0,0.795417348608838,XDAWN+Rg,1,A06,split/3,mix
372,0,0.708,XDAWN+Rg,2,A06,split/3,overt
373,0,0.6753812636165577,XDAWN+Rg,2,A06,split/3,covert
374,0,0.604,XDAWN+Rg,2,A06,split/3,split/1
375,0,0.7067901234567902,XDAWN+Rg,2,A06,split/3,split/2
376,0,0.702,XDAWN+Rg,2,A06,split/3,split/3
377,0,0.726,XDAWN+Rg,2,A06,split/3,mix
378,0,0.623263888888889,XDAWN+Rg,3,A06,split/3,overt
379,0,0.671875,XDAWN+Rg,3,A06,split/3,covert
380,0,0.6118598382749326,XDAWN+Rg,3,A06,split/3,split/1
381,0,0.7585227272727273,XDAWN+Rg,3,A06,split/3,split/2
382,0,0.642,XDAWN+Rg,3,A06,split/3,split/3
383,0,0.6459999999999999,XDAWN+Rg,3,A06,split/3,mix
384,0,0.7259615384615384,XDAWN+Rg,4,A06,split/3,overt
385,0,0.756,XDAWN+Rg,4,A06,split/3,covert
386,0,0.8454861111111112,XDAWN+Rg,4,A06,split/3,split/1
387,0,0.786,XDAWN+Rg,4,A06,split/3,split/2
388,0,0.744,XDAWN+Rg,4,A06,split/3,split/3
389,0,0.7779503105590062,XDAWN+Rg,4,A06,split/3,mix
390,0,0.61455525606469,XDAWN+Rg,5,A06,split/3,overt
391,0,0.6200000000000001,XDAWN+Rg,5,A06,split/3,covert
392,0,0.806,XDAWN+Rg,5,A06,split/3,split/1
393,0,0.7792207792207793,XDAWN+Rg,5,A06,split/3,split/2
394,0,0.684,XDAWN+Rg,5,A06,split/3,split/3
395,0,0.6658653846153847,XDAWN+Rg,5,A06,split/3,mix
396,0,0.8671023965141613,XDAWN+Rg,0,A06,mix,overt
397,0,0.7217068645640075,XDAWN+Rg,0,A06,mix,covert
398,0,0.6383442265795207,XDAWN+Rg,0,A06,mix,split/1
399,0,0.8348794063079777,XDAWN+Rg,0,A06,mix,split/2
400,0,0.6415094339622641,XDAWN+Rg,0,A06,mix,split/3
401,0,0.768,XDAWN+Rg,0,A06,mix,mix
402,0,0.744,XDAWN+Rg,1,A06,mix,overt
403,0,0.8191721132897603,XDAWN+Rg,1,A06,mix,covert
404,0,0.6906318082788672,XDAWN+Rg,1,A06,mix,split/1
405,0,0.6741071428571428,XDAWN+Rg,1,A06,mix,split/2
406,0,0.8392857142857143,XDAWN+Rg,1,A06,mix,split/3
407,0,0.738,XDAWN+Rg,1,A06,mix,mix
408,0,0.5347222222222222,XDAWN+Rg,2,A06,mix,overt
409,0,0.7274305555555556,XDAWN+Rg,2,A06,mix,covert
410,0,0.7235576923076923,XDAWN+Rg,2,A06,mix,split/1
411,0,0.7614814814814814,XDAWN+Rg,2,A06,mix,split/2
