,accuracy,n_trials,subject,condition,model,fold,session
0,0.0,10,A19,split/1,wCBLE,5,1
0,0.0,1,A19,split/1,tLDA,0,1
0,0.0,2,A19,split/1,tLDA,0,1
0,0.0,3,A19,split/1,tLDA,0,1
0,0.0,4,A19,split/1,tLDA,0,1
0,0.0,5,A19,split/1,tLDA,0,1
0,0.0,6,A19,split/1,tLDA,0,1
0,0.0,7,A19,split/1,tLDA,0,1
0,0.0,8,A19,split/1,tLDA,0,1
0,0.0,9,A19,split/1,tLDA,0,1
0,0.0,10,A19,split/1,tLDA,0,1
0,0.0,1,A19,split/1,tLDA,1,1
0,0.0,2,A19,split/1,tLDA,1,1
0,0.0,3,A19,split/1,tLDA,1,1
0,0.0,4,A19,split/1,tLDA,1,1
0,0.0,5,A19,split/1,tLDA,1,1
0,0.0,6,A19,split/1,tLDA,1,1
0,0.0,7,A19,split/1,tLDA,1,1
0,0.0,8,A19,split/1,tLDA,1,1
0,0.0,9,A19,split/1,tLDA,1,1
0,0.0,10,A19,split/1,tLDA,1,1
0,0.0,1,A19,split/1,tLDA,2,1
0,0.0,2,A19,split/1,tLDA,2,1
0,1.0,3,A19,split/1,tLDA,2,1
0,1.0,4,A19,split/1,tLDA,2,1
0,1.0,5,A19,split/1,tLDA,2,1
0,1.0,6,A19,split/1,tLDA,2,1
0,1.0,7,A19,split/1,tLDA,2,1
0,1.0,8,A19,split/1,tLDA,2,1
0,1.0,9,A19,split/1,tLDA,2,1
0,1.0,10,A19,split/1,tLDA,2,1
0,0.0,1,A19,split/1,tLDA,3,1
0,0.0,2,A19,split/1,tLDA,3,1
0,0.0,3,A19,split/1,tLDA,3,1
0,0.0,4,A19,split/1,tLDA,3,1
0,1.0,5,A19,split/1,tLDA,3,1
0,1.0,6,A19,split/1,tLDA,3,1
0,1.0,7,A19,split/1,tLDA,3,1
0,1.0,8,A19,split/1,tLDA,3,1
0,1.0,9,A19,split/1,tLDA,3,1
0,1.0,10,A19,split/1,tLDA,3,1
0,0.0,1,A19,split/1,tLDA,4,1
0,0.0,2,A19,split/1,tLDA,4,1
0,0.0,3,A19,split/1,tLDA,4,1
0,0.0,4,A19,split/1,tLDA,4,1
0,1.0,5,A19,split/1,tLDA,4,1
0,0.0,6,A19,split/1,tLDA,4,1
0,0.0,7,A19,split/1,tLDA,4,1
0,0.0,8,A19,split/1,tLDA,4,1
0,1.0,9,A19,split/1,tLDA,4,1
0,1.0,10,A19,split/1,tLDA,4,1
0,0.0,1,A19,split/1,tLDA,5,1
0,0.0,2,A19,split/1,tLDA,5,1
0,0.0,3,A19,split/1,tLDA,5,1
0,0.0,4,A19,split/1,tLDA,5,1
0,0.0,5,A19,split/1,tLDA,5,1
0,0.0,6,A19,split/1,tLDA,5,1
0,0.0,7,A19,split/1,tLDA,5,1
0,0.0,8,A19,split/1,tLDA,5,1
0,0.0,9,A19,split/1,tLDA,5,1
0,0.0,10,A19,split/1,tLDA,5,1
0,0.0,1,A19,split/2,CBLE,0,1
0,1.0,2,A19,split/2,CBLE,0,1
0,1.0,3,A19,split/2,CBLE,0,1
0,1.0,4,A19,split/2,CBLE,0,1
0,1.0,5,A19,split/2,CBLE,0,1
0,1.0,6,A19,split/2,CBLE,0,1
0,1.0,7,A19,split/2,CBLE,0,1
0,1.0,8,A19,split/2,CBLE,0,1
0,1.0,9,A19,split/2,CBLE,0,1
0,1.0,10,A19,split/2,CBLE,0,1
0,0.0,1,A19,split/2,CBLE,1,1
0,1.0,2,A19,split/2,CBLE,1,1
0,0.0,3,A19,split/2,CBLE,1,1
0,1.0,4,A19,split/2,CBLE,1,1
0,1.0,5,A19,split/2,CBLE,1,1
0,1.0,6,A19,split/2,CBLE,1,1
0,1.0,7,A19,split/2,CBLE,1,1
0,1.0,8,A19,split/2,CBLE,1,1
0,0.0,9,A19,split/2,CBLE,1,1
0,1.0,10,A19,split/2,CBLE,1,1
0,0.0,1,A19,split/2,CBLE,2,1
0,1.0,2,A19,split/2,CBLE,2,1
0,1.0,3,A19,split/2,CBLE,2,1
0,1.0,4,A19,split/2,CBLE,2,1
0,1.0,5,A19,split/2,CBLE,2,1
0,1.0,6,A19,split/2,CBLE,2,1
0,1.0,7,A19,split/2,CBLE,2,1
0,1.0,8,A19,split/2,CBLE,2,1
0,1.0,9,A19,split/2,CBLE,2,1
0,1.0,10,A19,split/2,CBLE,2,1
0,0.0,1,A19,split/2,CBLE,3,1
0,0.0,2,A19,split/2,CBLE,3,1
0,0.0,3,A19,split/2,CBLE,3,1
0,1.0,4,A19,split/2,CBLE,3,1
0,1.0,5,A19,split/2,CBLE,3,1
0,1.0,6,A19,split/2,CBLE,3,1
0,1.0,7,A19,split/2,CBLE,3,1
0,0.0,8,A19,split/2,CBLE,3,1
0,0.0,9,A19,split/2,CBLE,3,1
0,1.0,10,A19,split/2,CBLE,3,1
0,0.0,1,A19,split/2,CBLE,4,1
0,0.0,2,A19,split/2,CBLE,4,1
0,1.0,3,A19,split/2,CBLE,4,1
0,1.0,4,A19,split/2,CBLE,4,1
0,1.0,5,A19,split/2,CBLE,4,1
0,1.0,6,A19,split/2,CBLE,4,1
0,0.0,7,A19,split/2,CBLE,4,1
0,0.0,8,A19,split/2,CBLE,4,1
0,0.0,9,A19,split/2,CBLE,4,1
0,0.0,10,A19,split/2,CBLE,4,1
0,0.0,1,A19,split/2,CBLE,5,1
0,1.0,2,A19,split/2,CBLE,5,1
0,1.0,3,A19,split/2,CBLE,5,1
0,1.0,4,A19,split/2,CBLE,5,1
0,1.0,5,A19,split/2,CBLE,5,1
0,1.0,6,A19,split/2,CBLE,5,1
0,1.0,7,A19,split/2,CBLE,5,1
0,1.0,8,A19,split/2,CBLE,5,1
0,1.0,9,A19,split/2,CBLE,5,1
0,1.0,10,A19,split/2,CBLE,5,1
0,0.0,1,A19,split/2,wCBLE,0,1
0,0.0,2,A19,split/2,wCBLE,0,1
0,1.0,3,A19,split/2,wCBLE,0,1
0,1.0,4,A19,split/2,wCBLE,0,1
0,1.0,5,A19,split/2,wCBLE,0,1
0,1.0,6,A19,split/2,wCBLE,0,1
0,1.0,7,A19,split/2,wCBLE,0,1
0,1.0,8,A19,split/2,wCBLE,0,1
0,1.0,9,A19,split/2,wCBLE,0,1
0,1.0,10,A19,split/2,wCBLE,0,1
0,0.0,1,A19,split/2,wCBLE,1,1
0,0.0,2,A19,split/2,wCBLE,1,1
0,0.0,3,A19,split/2,wCBLE,1,1
0,1.0,4,A19,split/2,wCBLE,1,1
0,0.0,5,A19,split/2,wCBLE,1,1
0,1.0,6,A19,split/2,wCBLE,1,1
0,1.0,7,A19,split/2,wCBLE,1,1
0,1.0,8,A19,split/2,wCBLE,1,1
0,1.0,9,A19,split/2,wCBLE,1,1
0,1.0,10,A19,split/2,wCBLE,1,1
0,1.0,1,A19,split/2,wCBLE,2,1
0,1.0,2,A19,split/2,wCBLE,2,1
0,1.0,3,A19,split/2,wCBLE,2,1
0,1.0,4,A19,split/2,wCBLE,2,1
0,1.0,5,A19,split/2,wCBLE,2,1
0,1.0,6,A19,split/2,wCBLE,2,1
0,1.0,7,A19,split/2,wCBLE,2,1
0,1.0,8,A19,split/2,wCBLE,2,1
0,1.0,9,A19,split/2,wCBLE,2,1
0,1.0,10,A19,split/2,wCBLE,2,1
0,0.0,1,A19,split/2,wCBLE,3,1
0,1.0,2,A19,split/2,wCBLE,3,1
0,1.0,3,A19,split/2,wCBLE,3,1
0,1.0,4,A19,split/2,wCBLE,3,1
0,1.0,5,A19,split/2,wCBLE,3,1
0,1.0,6,A19,split/2,wCBLE,3,1
0,1.0,7,A19,split/2,wCBLE,3,1
0,1.0,8,A19,split/2,wCBLE,3,1
0,1.0,9,A19,split/2,wCBLE,3,1
0,1.0,10,A19,split/2,wCBLE,3,1
0,1.0,1,A19,split/2,wCBLE,4,1
0,1.0,2,A19,split/2,wCBLE,4,1
0,1.0,3,A19,split/2,wCBLE,4,1
0,1.0,4,A19,split/2,wCBLE,4,1
0,1.0,5,A19,split/2,wCBLE,4,1
0,1.0,6,A19,split/2,wCBLE,4,1
0,1.0,7,A19,split/2,wCBLE,4,1
0,1.0,8,A19,split/2,wCBLE,4,1
0,1.0,9,A19,split/2,wCBLE,4,1
0,1.0,10,A19,split/2,wCBLE,4,1
0,1.0,1,A19,split/2,wCBLE,5,1
0,1.0,2,A19,split/2,wCBLE,5,1
0,1.0,3,A19,split/2,wCBLE,5,1
0,1.0,4,A19,split/2,wCBLE,5,1
0,1.0,5,A19,split/2,wCBLE,5,1
0,1.0,6,A19,split/2,wCBLE,5,1
0,1.0,7,A19,split/2,wCBLE,5,1
0,1.0,8,A19,split/2,wCBLE,5,1
0,1.0,9,A19,split/2,wCBLE,5,1
0,1.0,10,A19,split/2,wCBLE,5,1
0,0.0,1,A19,split/2,tLDA,0,1
0,1.0,2,A19,split/2,tLDA,0,1
0,1.0,3,A19,split/2,tLDA,0,1
0,1.0,4,A19,split/2,tLDA,0,1
0,1.0,5,A19,split/2,tLDA,0,1
0,1.0,6,A19,split/2,tLDA,0,1
0,1.0,7,A19,split/2,tLDA,0,1
0,1.0,8,A19,split/2,tLDA,0,1
0,1.0,9,A19,split/2,tLDA,0,1
0,1.0,10,A19,split/2,tLDA,0,1
0,0.0,1,A19,split/2,tLDA,1,1
0,1.0,2,A19,split/2,tLDA,1,1
0,0.0,3,A19,split/2,tLDA,1,1
0,1.0,4,A19,split/2,tLDA,1,1
0,1.0,5,A19,split/2,tLDA,1,1
0,1.0,6,A19,split/2,tLDA,1,1
0,1.0,7,A19,split/2,tLDA,1,1
0,1.0,8,A19,split/2,tLDA,1,1
0,0.0,9,A19,split/2,tLDA,1,1
0,1.0,10,A19,split/2,tLDA,1,1
0,0.0,1,A19,split/2,tLDA,2,1
0,1.0,2,A19,split/2,tLDA,2,1
0,1.0,3,A19,split/2,tLDA,2,1
0,0.0,4,A19,split/2,tLDA,2,1
0,1.0,5,A19,split/2,tLDA,2,1
0,1.0,6,A19,split/2,tLDA,2,1
0,1.0,7,A19,split/2,tLDA,2,1
0,1.0,8,A19,split/2,tLDA,2,1
0,1.0,9,A19,split/2,tLDA,2,1
0,1.0,10,A19,split/2,tLDA,2,1
0,0.0,1,A19,split/2,tLDA,3,1
0,0.0,2,A19,split/2,tLDA,3,1
0,1.0,3,A19,split/2,tLDA,3,1
0,1.0,4,A19,split/2,tLDA,3,1
0,1.0,5,A19,split/2,tLDA,3,1
0,1.0,6,A19,split/2,tLDA,3,1
0,1.0,7,A19,split/2,tLDA,3,1
0,0.0,8,A19,split/2,tLDA,3,1
0,0.0,9,A19,split/2,tLDA,3,1
0,1.0,10,A19,split/2,tLDA,3,1
0,0.0,1,A19,split/2,tLDA,4,1
0,1.0,2,A19,split/2,tLDA,4,1
0,1.0,3,A19,split/2,tLDA,4,1
0,1.0,4,A19,split/2,tLDA,4,1
0,1.0,5,A19,split/2,tLDA,4,1
0,1.0,6,A19,split/2,tLDA,4,1
0,0.0,7,A19,split/2,tLDA,4,1
0,0.0,8,A19,split/2,tLDA,4,1
0,0.0,9,A19,split/2,tLDA,4,1
0,0.0,10,A19,split/2,tLDA,4,1
0,1.0,1,A19,split/2,tLDA,5,1
0,1.0,2,A19,split/2,tLDA,5,1
0,1.0,3,A19,split/2,tLDA,5,1
0,1.0,4,A19,split/2,tLDA,5,1
0,1.0,5,A19,split/2,tLDA,5,1
0,1.0,6,A19,split/2,tLDA,5,1
0,1.0,7,A19,split/2,tLDA,5,1
0,1.0,8,A19,split/2,tLDA,5,1
0,1.0,9,A19,split/2,tLDA,5,1
0,1.0,10,A19,split/2,tLDA,5,1
0,0.0,1,A19,split/3,CBLE,0,1
0,0.0,2,A19,split/3,CBLE,0,1
0,0.0,3,A19,split/3,CBLE,0,1
0,1.0,4,A19,split/3,CBLE,0,1
0,1.0,5,A19,split/3,CBLE,0,1
0,1.0,6,A19,split/3,CBLE,0,1
0,1.0,7,A19,split/3,CBLE,0,1
0,1.0,8,A19,split/3,CBLE,0,1
0,1.0,9,A19,split/3,CBLE,0,1
0,1.0,10,A19,split/3,CBLE,0,1
0,0.0,1,A19,split/3,CBLE,1,1
0,1.0,2,A19,split/3,CBLE,1,1
0,1.0,3,A19,split/3,CBLE,1,1
0,1.0,4,A19,split/3,CBLE,1,1
0,1.0,5,A19,split/3,CBLE,1,1
0,0.0,6,A19,split/3,CBLE,1,1
0,1.0,7,A19,split/3,CBLE,1,1
0,1.0,8,A19,split/3,CBLE,1,1
0,1.0,9,A19,split/3,CBLE,1,1
0,1.0,10,A19,split/3,CBLE,1,1
0,1.0,1,A19,split/3,CBLE,2,1
0,1.0,2,A19,split/3,CBLE,2,1
0,1.0,3,A19,split/3,CBLE,2,1
0,1.0,4,A19,split/3,CBLE,2,1
0,1.0,5,A19,split/3,CBLE,2,1
0,1.0,6,A19,split/3,CBLE,2,1
0,1.0,7,A19,split/3,CBLE,2,1
0,1.0,8,A19,split/3,CBLE,2,1
0,1.0,9,A19,split/3,CBLE,2,1
0,1.0,10,A19,split/3,CBLE,2,1
0,0.0,1,A19,split/3,CBLE,3,1
0,0.0,2,A19,split/3,CBLE,3,1
0,1.0,3,A19,split/3,CBLE,3,1
0,1.0,4,A19,split/3,CBLE,3,1
0,1.0,5,A19,split/3,CBLE,3,1
0,1.0,6,A19,split/3,CBLE,3,1
0,1.0,7,A19,split/3,CBLE,3,1
0,1.0,8,A19,split/3,CBLE,3,1
0,1.0,9,A19,split/3,CBLE,3,1
0,1.0,10,A19,split/3,CBLE,3,1
0,0.0,1,A19,split/3,CBLE,4,1
0,1.0,2,A19,split/3,CBLE,4,1
0,1.0,3,A19,split/3,CBLE,4,1
0,1.0,4,A19,split/3,CBLE,4,1
0,1.0,5,A19,split/3,CBLE,4,1
0,1.0,6,A19,split/3,CBLE,4,1
0,1.0,7,A19,split/3,CBLE,4,1
0,1.0,8,A19,split/3,CBLE,4,1
0,1.0,9,A19,split/3,CBLE,4,1
0,1.0,10,A19,split/3,CBLE,4,1
0,1.0,1,A19,split/3,CBLE,5,1
0,0.0,2,A19,split/3,CBLE,5,1
0,0.0,3,A19,split/3,CBLE,5,1
0,0.0,4,A19,split/3,CBLE,5,1
0,0.0,5,A19,split/3,CBLE,5,1
0,0.0,6,A19,split/3,CBLE,5,1
0,0.0,7,A19,split/3,CBLE,5,1
0,0.0,8,A19,split/3,CBLE,5,1
0,0.0,9,A19,split/3,CBLE,5,1
0,0.0,10,A19,split/3,CBLE,5,1
0,0.0,1,A19,split/3,wCBLE,0,1
0,1.0,2,A19,split/3,wCBLE,0,1
0,1.0,3,A19,split/3,wCBLE,0,1
0,1.0,4,A19,split/3,wCBLE,0,1
0,1.0,5,A19,split/3,wCBLE,0,1
0,1.0,6,A19,split/3,wCBLE,0,1
0,1.0,7,A19,split/3,wCBLE,0,1
0,1.0,8,A19,split/3,wCBLE,0,1
0,1.0,9,A19,split/3,wCBLE,0,1
0,1.0,10,A19,split/3,wCBLE,0,1
0,1.0,1,A19,split/3,wCBLE,1,1
0,1.0,2,A19,split/3,wCBLE,1,1
0,1.0,3,A19,split/3,wCBLE,1,1
0,1.0,4,A19,split/3,wCBLE,1,1
0,1.0,5,A19,split/3,wCBLE,1,1
0,1.0,6,A19,split/3,wCBLE,1,1
0,1.0,7,A19,split/3,wCBLE,1,1
0,1.0,8,A19,split/3,wCBLE,1,1
0,1.0,9,A19,split/3,wCBLE,1,1
0,1.0,10,A19,split/3,wCBLE,1,1
0,0.0,1,A19,split/3,wCBLE,2,1
0,1.0,2,A19,split/3,wCBLE,2,1
0,1.0,3,A19,split/3,wCBLE,2,1
0,1.0,4,A19,split/3,wCBLE,2,1
0,1.0,5,A19,split/3,wCBLE,2,1
0,1.0,6,A19,split/3,wCBLE,2,1
0,1.0,7,A19,split/3,wCBLE,2,1
0,1.0,8,A19,split/3,wCBLE,2,1
0,1.0,9,A19,split/3,wCBLE,2,1
0,1.0,10,A19,split/3,wCBLE,2,1
0,1.0,1,A19,split/3,wCBLE,3,1
0,1.0,2,A19,split/3,wCBLE,3,1
0,1.0,3,A19,split/3,wCBLE,3,1
0,1.0,4,A19,split/3,wCBLE,3,1
0,1.0,5,A19,split/3,wCBLE,3,1
0,1.0,6,A19,split/3,wCBLE,3,1
0,1.0,7,A19,split/3,wCBLE,3,1
0,1.0,8,A19,split/3,wCBLE,3,1
0,1.0,9,A19,split/3,wCBLE,3,1
0,1.0,10,A19,split/3,wCBLE,3,1
0,1.0,1,A19,split/3,wCBLE,4,1
0,1.0,2,A19,split/3,wCBLE,4,1
0,1.0,3,A19,split/3,wCBLE,4,1
0,1.0,4,A19,split/3,wCBLE,4,1
0,1.0,5,A19,split/3,wCBLE,4,1
0,1.0,6,A19,split/3,wCBLE,4,1
0,1.0,7,A19,split/3,wCBLE,4,1
0,1.0,8,A19,split/3,wCBLE,4,1
0,1.0,9,A19,split/3,wCBLE,4,1
0,1.0,10,A19,split/3,wCBLE,4,1
0,1.0,1,A19,split/3,wCBLE,5,1
0,1.0,2,A19,split/3,wCBLE,5,1
0,1.0,3,A19,split/3,wCBLE,5,1
0,1.0,4,A19,split/3,wCBLE,5,1
0,1.0,5,A19,split/3,wCBLE,5,1
0,0.0,6,A19,split/3,wCBLE,5,1
0,1.0,7,A19,split/3,wCBLE,5,1
0,0.0,8,A19,split/3,wCBLE,5,1
0,1.0,9,A19,split/3,wCBLE,5,1
0,1.0,10,A19,split/3,wCBLE,5,1
0,0.0,1,A19,split/3,tLDA,0,1
0,1.0,2,A19,split/3,tLDA,0,1
0,1.0,3,A19,split/3,tLDA,0,1
0,1.0,4,A19,split/3,tLDA,0,1
0,1.0,5,A19,split/3,tLDA,0,1
0,1.0,6,A19,split/3,tLDA,0,1
0,1.0,7,A19,split/3,tLDA,0,1
0,1.0,8,A19,split/3,tLDA,0,1
0,1.0,9,A19,split/3,tLDA,0,1
0,1.0,10,A19,split/3,tLDA,0,1
0,0.0,1,A19,split/3,tLDA,1,1
0,1.0,2,A19,split/3,tLDA,1,1
0,1.0,3,A19,split/3,tLDA,1,1
0,1.0,4,A19,split/3,tLDA,1,1
0,1.0,5,A19,split/3,tLDA,1,1
0,0.0,6,A19,split/3,tLDA,1,1
0,0.0,7,A19,split/3,tLDA,1,1
0,1.0,8,A19,split/3,tLDA,1,1
0,1.0,9,A19,split/3,tLDA,1,1
0,1.0,10,A19,split/3,tLDA,1,1
0,1.0,1,A19,split/3,tLDA,2,1
0,1.0,2,A19,split/3,tLDA,2,1
0,1.0,3,A19,split/3,tLDA,2,1
0,1.0,4,A19,split/3,tLDA,2,1
0,1.0,5,A19,split/3,tLDA,2,1
0,1.0,6,A19,split/3,tLDA,2,1
0,1.0,7,A19,split/3,tLDA,2,1
0,1.0,8,A19,split/3,tLDA,2,1
0,1.0,9,A19,split/3,tLDA,2,1
0,1.0,10,A19,split/3,tLDA,2,1
0,0.0,1,A19,split/3,tLDA,3,1
0,0.0,2,A19,split/3,tLDA,3,1
0,1.0,3,A19,split/3,tLDA,3,1
0,1.0,4,A19,split/3,tLDA,3,1
0,1.0,5,A19,split/3,tLDA,3,1
0,1.0,6,A19,split/3,tLDA,3,1
0,1.0,7,A19,split/3,tLDA,3,1
0,1.0,8,A19,split/3,tLDA,3,1
0,1.0,9,A19,split/3,tLDA,3,1
0,1.0,10,A19,split/3,tLDA,3,1
0,1.0,1,A19,split/3,tLDA,4,1
0,1.0,2,A19,split/3,tLDA,4,1
0,1.0,3,A19,split/3,tLDA,4,1
0,1.0,4,A19,split/3,tLDA,4,1
0,1.0,5,A19,split/3,tLDA,4,1
0,1.0,6,A19,split/3,tLDA,4,1
0,1.0,7,A19,split/3,tLDA,4,1
0,1.0,8,A19,split/3,tLDA,4,1
0,1.0,9,A19,split/3,tLDA,4,1
0,1.0,10,A19,split/3,tLDA,4,1
0,1.0,1,A19,split/3,tLDA,5,1
0,0.0,2,A19,split/3,tLDA,5,1
0,0.0,3,A19,split/3,tLDA,5,1
0,0.0,4,A19,split/3,tLDA,5,1
0,0.0,5,A19,split/3,tLDA,5,1
0,0.0,6,A19,split/3,tLDA,5,1
0,0.0,7,A19,split/3,tLDA,5,1
0,0.0,8,A19,split/3,tLDA,5,1
0,1.0,9,A19,split/3,tLDA,5,1
0,1.0,10,A19,split/3,tLDA,5,1
0,1.0,1,A16,overt,CBLE,0,1
0,1.0,2,A16,overt,CBLE,0,1
0,1.0,3,A16,overt,CBLE,0,1
0,1.0,4,A16,overt,CBLE,0,1
0,1.0,5,A16,overt,CBLE,0,1
0,1.0,6,A16,overt,CBLE,0,1
0,1.0,7,A16,overt,CBLE,0,1
0,1.0,8,A16,overt,CBLE,0,1
0,1.0,9,A16,overt,CBLE,0,1
0,1.0,10,A16,overt,CBLE,0,1
0,1.0,1,A16,overt,CBLE,1,1
0,1.0,2,A16,overt,CBLE,1,1
0,1.0,3,A16,overt,CBLE,1,1
0,1.0,4,A16,overt,CBLE,1,1
0,1.0,5,A16,overt,CBLE,1,1
0,1.0,6,A16,overt,CBLE,1,1
0,1.0,7,A16,overt,CBLE,1,1
0,1.0,8,A16,overt,CBLE,1,1
0,1.0,9,A16,overt,CBLE,1,1
0,1.0,10,A16,overt,CBLE,1,1
0,0.0,1,A16,overt,CBLE,2,1
0,1.0,2,A16,overt,CBLE,2,1
0,1.0,3,A16,overt,CBLE,2,1
0,1.0,4,A16,overt,CBLE,2,1
0,1.0,5,A16,overt,CBLE,2,1
0,1.0,6,A16,overt,CBLE,2,1
0,1.0,7,A16,overt,CBLE,2,1
0,1.0,8,A16,overt,CBLE,2,1
0,1.0,9,A16,overt,CBLE,2,1
0,1.0,10,A16,overt,CBLE,2,1
0,1.0,1,A16,overt,CBLE,3,1
0,1.0,2,A16,overt,CBLE,3,1
0,1.0,3,A16,overt,CBLE,3,1
0,1.0,4,A16,overt,CBLE,3,1
0,1.0,5,A16,overt,CBLE,3,1
0,1.0,6,A16,overt,CBLE,3,1
0,1.0,7,A16,overt,CBLE,3,1
0,1.0,8,A16,overt,CBLE,3,1
0,1.0,9,A16,overt,CBLE,3,1
0,1.0,10,A16,overt,CBLE,3,1
0,0.0,1,A16,overt,CBLE,4,1
0,1.0,2,A16,overt,CBLE,4,1
0,1.0,3,A16,overt,CBLE,4,1
0,1.0,4,A16,overt,CBLE,4,1
0,1.0,5,A16,overt,CBLE,4,1
0,1.0,6,A16,overt,CBLE,4,1
0,1.0,7,A16,overt,CBLE,4,1
0,1.0,8,A16,overt,CBLE,4,1
0,1.0,9,A16,overt,CBLE,4,1
0,1.0,10,A16,overt,CBLE,4,1
0,1.0,1,A16,overt,CBLE,5,1
0,1.0,2,A16,overt,CBLE,5,1
0,1.0,3,A16,overt,CBLE,5,1
0,1.0,4,A16,overt,CBLE,5,1
0,1.0,5,A16,overt,CBLE,5,1
0,1.0,6,A16,overt,CBLE,5,1
0,1.0,7,A16,overt,CBLE,5,1
0,1.0,8,A16,overt,CBLE,5,1
0,1.0,9,A16,overt,CBLE,5,1
0,1.0,10,A16,overt,CBLE,5,1
0,1.0,1,A16,overt,wCBLE,0,1
0,1.0,2,A16,overt,wCBLE,0,1
0,1.0,3,A16,overt,wCBLE,0,1
0,1.0,4,A16,overt,wCBLE,0,1
0,1.0,5,A16,overt,wCBLE,0,1
0,1.0,6,A16,overt,wCBLE,0,1
0,1.0,7,A16,overt,wCBLE,0,1
0,1.0,8,A16,overt,wCBLE,0,1
0,1.0,9,A16,overt,wCBLE,0,1
0,1.0,10,A16,overt,wCBLE,0,1
0,1.0,1,A16,overt,wCBLE,1,1
0,1.0,2,A16,overt,wCBLE,1,1
0,1.0,3,A16,overt,wCBLE,1,1
0,1.0,4,A16,overt,wCBLE,1,1
0,1.0,5,A16,overt,wCBLE,1,1
0,1.0,6,A16,overt,wCBLE,1,1
0,1.0,7,A16,overt,wCBLE,1,1
0,1.0,8,A16,overt,wCBLE,1,1
0,1.0,9,A16,overt,wCBLE,1,1
0,1.0,10,A16,overt,wCBLE,1,1
0,0.0,1,A16,overt,wCBLE,2,1
0,1.0,2,A16,overt,wCBLE,2,1
0,1.0,3,A16,overt,wCBLE,2,1
0,1.0,4,A16,overt,wCBLE,2,1
0,1.0,5,A16,overt,wCBLE,2,1
0,1.0,6,A16,overt,wCBLE,2,1
0,1.0,7,A16,overt,wCBLE,2,1
0,1.0,8,A16,overt,wCBLE,2,1
0,1.0,9,A16,overt,wCBLE,2,1
0,1.0,10,A16,overt,wCBLE,2,1
0,1.0,1,A16,overt,wCBLE,3,1
0,1.0,2,A16,overt,wCBLE,3,1
0,1.0,3,A16,overt,wCBLE,3,1
0,1.0,4,A16,overt,wCBLE,3,1
0,1.0,5,A16,overt,wCBLE,3,1
0,1.0,6,A16,overt,wCBLE,3,1
0,1.0,7,A16,overt,wCBLE,3,1
0,1.0,8,A16,overt,wCBLE,3,1
0,1.0,9,A16,overt,wCBLE,3,1
0,1.0,10,A16,overt,wCBLE,3,1
0,0.0,1,A16,overt,wCBLE,4,1
0,1.0,2,A16,overt,wCBLE,4,1
0,1.0,3,A16,overt,wCBLE,4,1
0,1.0,4,A16,overt,wCBLE,4,1
0,1.0,5,A16,overt,wCBLE,4,1
0,1.0,6,A16,overt,wCBLE,4,1
0,1.0,7,A16,overt,wCBLE,4,1
0,1.0,8,A16,overt,wCBLE,4,1
0,1.0,9,A16,overt,wCBLE,4,1
0,1.0,10,A16,overt,wCBLE,4,1
0,1.0,1,A16,overt,wCBLE,5,1
0,1.0,2,A16,overt,wCBLE,5,1
0,1.0,3,A16,overt,wCBLE,5,1
0,1.0,4,A16,overt,wCBLE,5,1
0,1.0,5,A16,overt,wCBLE,5,1
0,1.0,6,A16,overt,wCBLE,5,1
0,1.0,7,A16,overt,wCBLE,5,1
0,1.0,8,A16,overt,wCBLE,5,1
0,1.0,9,A16,overt,wCBLE,5,1
0,1.0,10,A16,overt,wCBLE,5,1
0,1.0,1,A16,overt,tLDA,0,1
0,1.0,2,A16,overt,tLDA,0,1
0,1.0,3,A16,overt,tLDA,0,1
0,1.0,4,A16,overt,tLDA,0,1
0,1.0,5,A16,overt,tLDA,0,1
0,1.0,6,A16,overt,tLDA,0,1
0,1.0,7,A16,overt,tLDA,0,1
0,1.0,8,A16,overt,tLDA,0,1
0,1.0,9,A16,overt,tLDA,0,1
0,1.0,10,A16,overt,tLDA,0,1
0,1.0,1,A16,overt,tLDA,1,1
0,1.0,2,A16,overt,tLDA,1,1
0,1.0,3,A16,overt,tLDA,1,1
0,1.0,4,A16,overt,tLDA,1,1
0,1.0,5,A16,overt,tLDA,1,1
0,1.0,6,A16,overt,tLDA,1,1
0,1.0,7,A16,overt,tLDA,1,1
0,1.0,8,A16,overt,tLDA,1,1
0,1.0,9,A16,overt,tLDA,1,1
0,1.0,10,A16,overt,tLDA,1,1
0,1.0,1,A16,overt,tLDA,2,1
0,1.0,2,A16,overt,tLDA,2,1
0,1.0,3,A16,overt,tLDA,2,1
0,1.0,4,A16,overt,tLDA,2,1
0,1.0,5,A16,overt,tLDA,2,1
0,1.0,6,A16,overt,tLDA,2,1
0,1.0,7,A16,overt,tLDA,2,1
0,1.0,8,A16,overt,tLDA,2,1
0,1.0,9,A16,overt,tLDA,2,1
0,1.0,10,A16,overt,tLDA,2,1
0,1.0,1,A16,overt,tLDA,3,1
0,1.0,2,A16,overt,tLDA,3,1
0,1.0,3,A16,overt,tLDA,3,1
0,1.0,4,A16,overt,tLDA,3,1
0,1.0,5,A16,overt,tLDA,3,1
0,1.0,6,A16,overt,tLDA,3,1
0,1.0,7,A16,overt,tLDA,3,1
0,1.0,8,A16,overt,tLDA,3,1
0,1.0,9,A16,overt,tLDA,3,1
0,1.0,10,A16,overt,tLDA,3,1
