,index,roc_auc,model,fold,subject,session,train_cond,test_cond
117,0,0.9071729957805907,XDAWNCov-TS-LogReg,3,A07,2,S,S
118,0,0.5826023391812866,XDAWNCov-TS-LogReg,3,A07,2,S,G
119,0,0.766025641025641,XDAWNCov-TS-LogReg,3,A07,2,S,mix
120,0,0.9308016877637131,XDAWNCov-TS-LogReg,4,A07,2,S,S
121,0,0.6149732620320856,XDAWNCov-TS-LogReg,4,A07,2,S,G
122,0,0.7914438502673796,XDAWNCov-TS-LogReg,4,A07,2,S,mix
123,0,0.9459915611814346,XDAWNCov-TS-LogReg,5,A07,2,S,S
124,0,0.5088141025641025,XDAWNCov-TS-LogReg,5,A07,2,S,G
125,0,0.8660968660968661,XDAWNCov-TS-LogReg,5,A07,2,S,mix
126,0,0.7737341772151899,ERPCov-TS-LogReg,0,A07,2,S,S
127,0,0.40045248868778277,ERPCov-TS-LogReg,0,A07,2,S,G
128,0,0.6085972850678734,ERPCov-TS-LogReg,0,A07,2,S,mix
129,0,0.8481012658227849,ERPCov-TS-LogReg,1,A07,2,S,S
130,0,0.5622489959839357,ERPCov-TS-LogReg,1,A07,2,S,G
131,0,0.8257575757575758,ERPCov-TS-LogReg,1,A07,2,S,mix
132,0,0.9375,ERPCov-TS-LogReg,2,A07,2,S,S
133,0,0.439873417721519,ERPCov-TS-LogReg,2,A07,2,S,G
134,0,0.7742504409171077,ERPCov-TS-LogReg,2,A07,2,S,mix
135,0,0.9054852320675105,ERPCov-TS-LogReg,3,A07,2,S,S
136,0,0.7083333333333334,ERPCov-TS-LogReg,3,A07,2,S,G
137,0,0.7768421052631579,ERPCov-TS-LogReg,3,A07,2,S,mix
138,0,0.8708860759493671,ERPCov-TS-LogReg,4,A07,2,S,S
139,0,0.7083333333333333,ERPCov-TS-LogReg,4,A07,2,S,G
140,0,0.7419642857142857,ERPCov-TS-LogReg,4,A07,2,S,mix
141,0,0.9535864978902954,ERPCov-TS-LogReg,5,A07,2,S,S
142,0,0.5925675675675676,ERPCov-TS-LogReg,5,A07,2,S,G
143,0,0.743421052631579,ERPCov-TS-LogReg,5,A07,2,S,mix
144,0,0.5873015873015873,XDAWNCov-TS-LogReg,0,A07,2,G,S
145,0,0.6384493670886076,XDAWNCov-TS-LogReg,0,A07,2,G,G
146,0,0.6700949367088608,XDAWNCov-TS-LogReg,0,A07,2,G,mix
147,0,0.6515151515151515,XDAWNCov-TS-LogReg,1,A07,2,G,S
148,0,0.5909810126582279,XDAWNCov-TS-LogReg,1,A07,2,G,G
149,0,0.8304473304473304,XDAWNCov-TS-LogReg,1,A07,2,G,mix
150,0,0.546975546975547,XDAWNCov-TS-LogReg,2,A07,2,G,S
151,0,0.6495253164556962,XDAWNCov-TS-LogReg,2,A07,2,G,G
152,0,0.7136075949367089,XDAWNCov-TS-LogReg,2,A07,2,G,mix
153,0,0.61875,XDAWNCov-TS-LogReg,3,A07,2,G,S
154,0,0.550210970464135,XDAWNCov-TS-LogReg,3,A07,2,G,G
155,0,0.7758784425451092,XDAWNCov-TS-LogReg,3,A07,2,G,mix
156,0,0.5358649789029536,XDAWNCov-TS-LogReg,4,A07,2,G,S
157,0,0.6421940928270042,XDAWNCov-TS-LogReg,4,A07,2,G,G
158,0,0.7604166666666666,XDAWNCov-TS-LogReg,4,A07,2,G,mix
159,0,0.6144578313253013,XDAWNCov-TS-LogReg,5,A07,2,G,S
160,0,0.5721518987341772,XDAWNCov-TS-LogReg,5,A07,2,G,G
161,0,0.7839285714285714,XDAWNCov-TS-LogReg,5,A07,2,G,mix
162,0,0.6147186147186148,ERPCov-TS-LogReg,0,A07,2,G,S
163,0,0.5585443037974683,ERPCov-TS-LogReg,0,A07,2,G,G
164,0,0.7975,ERPCov-TS-LogReg,0,A07,2,G,mix
165,0,0.5544090056285178,ERPCov-TS-LogReg,1,A07,2,G,S
166,0,0.6780063291139241,ERPCov-TS-LogReg,1,A07,2,G,G
167,0,0.7522045855379188,ERPCov-TS-LogReg,1,A07,2,G,mix
168,0,0.6055341055341055,ERPCov-TS-LogReg,2,A07,2,G,S
169,0,0.6020569620253164,ERPCov-TS-LogReg,2,A07,2,G,G
170,0,0.6980609418282548,ERPCov-TS-LogReg,2,A07,2,G,mix
171,0,0.5909980430528375,ERPCov-TS-LogReg,3,A07,2,G,S
172,0,0.650632911392405,ERPCov-TS-LogReg,3,A07,2,G,G
