,index,roc_auc,model,fold,subject,train_cond,test_cond
210,0,0.6340000000000001,ERPCov-TS-LogReg,5,A08,split/1,overt
211,0,0.7951482479784366,ERPCov-TS-LogReg,5,A08,split/1,covert
212,0,0.644,ERPCov-TS-LogReg,5,A08,split/1,split/1
213,0,0.63,ERPCov-TS-LogReg,5,A08,split/1,split/2
214,0,0.55,ERPCov-TS-LogReg,5,A08,split/1,split/3
215,0,0.8836363636363636,ERPCov-TS-LogReg,5,A08,split/1,mix
216,0,0.7298136645962732,XDAWNCov-TS-LogReg,0,A08,split/2,overt
217,0,0.7201309328968903,XDAWNCov-TS-LogReg,0,A08,split/2,covert
218,0,0.7058823529411764,XDAWNCov-TS-LogReg,0,A08,split/2,split/1
219,0,0.736,XDAWNCov-TS-LogReg,0,A08,split/2,split/2
220,0,0.5841346153846154,XDAWNCov-TS-LogReg,0,A08,split/2,split/3
221,0,0.8428805237315876,XDAWNCov-TS-LogReg,0,A08,split/2,mix
222,0,0.49,XDAWNCov-TS-LogReg,1,A08,split/2,overt
223,0,0.7015250544662308,XDAWNCov-TS-LogReg,1,A08,split/2,covert
224,0,0.7699443413729128,XDAWNCov-TS-LogReg,1,A08,split/2,split/1
225,0,0.786,XDAWNCov-TS-LogReg,1,A08,split/2,split/2
226,0,0.6875,XDAWNCov-TS-LogReg,1,A08,split/2,split/3
227,0,0.7884972170686456,XDAWNCov-TS-LogReg,1,A08,split/2,mix
228,0,0.5482815057283144,XDAWNCov-TS-LogReg,2,A08,split/2,overt
229,0,0.7479541734860885,XDAWNCov-TS-LogReg,2,A08,split/2,covert
230,0,0.7930283224400871,XDAWNCov-TS-LogReg,2,A08,split/2,split/1
231,0,0.638,XDAWNCov-TS-LogReg,2,A08,split/2,split/2
232,0,0.7167755991285403,XDAWNCov-TS-LogReg,2,A08,split/2,split/3
233,0,0.7973856209150327,XDAWNCov-TS-LogReg,2,A08,split/2,mix
234,0,0.39083557951482484,XDAWNCov-TS-LogReg,3,A08,split/2,overt
235,0,0.8954248366013071,XDAWNCov-TS-LogReg,3,A08,split/2,covert
236,0,0.7118055555555556,XDAWNCov-TS-LogReg,3,A08,split/2,split/1
237,0,0.5840000000000001,XDAWNCov-TS-LogReg,3,A08,split/2,split/2
238,0,0.6696296296296296,XDAWNCov-TS-LogReg,3,A08,split/2,split/3
239,0,0.7145969498910676,XDAWNCov-TS-LogReg,3,A08,split/2,mix
240,0,0.7307692307692308,XDAWNCov-TS-LogReg,4,A08,split/2,overt
241,0,0.764,XDAWNCov-TS-LogReg,4,A08,split/2,covert
242,0,0.7170138888888888,XDAWNCov-TS-LogReg,4,A08,split/2,split/1
243,0,0.68,XDAWNCov-TS-LogReg,4,A08,split/2,split/2
244,0,0.7469135802469136,XDAWNCov-TS-LogReg,4,A08,split/2,split/3
245,0,0.92,XDAWNCov-TS-LogReg,4,A08,split/2,mix
246,0,0.6346153846153846,XDAWNCov-TS-LogReg,5,A08,split/2,overt
247,0,0.7283950617283951,XDAWNCov-TS-LogReg,5,A08,split/2,covert
248,0,0.7924528301886793,XDAWNCov-TS-LogReg,5,A08,split/2,split/1
249,0,0.828,XDAWNCov-TS-LogReg,5,A08,split/2,split/2
250,0,0.7049689440993788,XDAWNCov-TS-LogReg,5,A08,split/2,split/3
251,0,0.814,XDAWNCov-TS-LogReg,5,A08,split/2,mix
252,0,0.538,ERPCov-TS-LogReg,0,A08,split/2,overt
253,0,0.6971677559912854,ERPCov-TS-LogReg,0,A08,split/2,covert
254,0,0.7332242225859248,ERPCov-TS-LogReg,0,A08,split/2,split/1
255,0,0.65,ERPCov-TS-LogReg,0,A08,split/2,split/2
256,0,0.5543478260869565,ERPCov-TS-LogReg,0,A08,split/2,split/3
257,0,0.6370192307692307,ERPCov-TS-LogReg,0,A08,split/2,mix
258,0,0.6307977736549165,ERPCov-TS-LogReg,1,A08,split/2,overt
259,0,0.8019639934533552,ERPCov-TS-LogReg,1,A08,split/2,covert
260,0,0.751736111111111,ERPCov-TS-LogReg,1,A08,split/2,split/1
261,0,0.658,ERPCov-TS-LogReg,1,A08,split/2,split/2
262,0,0.7430555555555556,ERPCov-TS-LogReg,1,A08,split/2,split/3
263,0,0.7298474945533768,ERPCov-TS-LogReg,1,A08,split/2,mix
264,0,0.5989583333333334,ERPCov-TS-LogReg,2,A08,split/2,overt
265,0,0.8736383442265795,ERPCov-TS-LogReg,2,A08,split/2,covert
266,0,0.6819172113289761,ERPCov-TS-LogReg,2,A08,split/2,split/1
267,0,0.5640000000000001,ERPCov-TS-LogReg,2,A08,split/2,split/2
268,0,0.6775599128540304,ERPCov-TS-LogReg,2,A08,split/2,split/3
269,0,0.7884615384615384,ERPCov-TS-LogReg,2,A08,split/2,mix
270,0,0.5216346153846154,ERPCov-TS-LogReg,3,A08,split/2,overt
271,0,0.738544474393531,ERPCov-TS-LogReg,3,A08,split/2,covert
272,0,0.8076923076923077,ERPCov-TS-LogReg,3,A08,split/2,split/1
273,0,0.686,ERPCov-TS-LogReg,3,A08,split/2,split/2
274,0,0.6928104575163399,ERPCov-TS-LogReg,3,A08,split/2,split/3
275,0,0.8140000000000001,ERPCov-TS-LogReg,3,A08,split/2,mix
276,0,0.6947115384615385,ERPCov-TS-LogReg,4,A08,split/2,overt
277,0,0.8109090909090909,ERPCov-TS-LogReg,4,A08,split/2,covert
278,0,0.7740384615384615,ERPCov-TS-LogReg,4,A08,split/2,split/1
279,0,0.732,ERPCov-TS-LogReg,4,A08,split/2,split/2
280,0,0.738544474393531,ERPCov-TS-LogReg,4,A08,split/2,split/3
281,0,0.8605664488017428,ERPCov-TS-LogReg,4,A08,split/2,mix
282,0,0.5287569573283859,ERPCov-TS-LogReg,5,A08,split/2,overt
283,0,0.7729138166894665,ERPCov-TS-LogReg,5,A08,split/2,covert
284,0,0.7180000000000001,ERPCov-TS-LogReg,5,A08,split/2,split/1
285,0,0.708,ERPCov-TS-LogReg,5,A08,split/2,split/2
286,0,0.8518518518518519,ERPCov-TS-LogReg,5,A08,split/2,split/3
287,0,0.8772504091653028,ERPCov-TS-LogReg,5,A08,split/2,mix
288,0,0.6759410801963994,XDAWNCov-TS-LogReg,0,A08,split/3,overt
289,0,0.7755102040816326,XDAWNCov-TS-LogReg,0,A08,split/3,covert
290,0,0.502,XDAWNCov-TS-LogReg,0,A08,split/3,split/1
291,0,0.8420000000000001,XDAWNCov-TS-LogReg,0,A08,split/3,split/2
292,0,0.8160000000000001,XDAWNCov-TS-LogReg,0,A08,split/3,split/3
293,0,0.7375776397515528,XDAWNCov-TS-LogReg,0,A08,split/3,mix
294,0,0.3894230769230769,XDAWNCov-TS-LogReg,1,A08,split/3,overt
295,0,0.832,XDAWNCov-TS-LogReg,1,A08,split/3,covert
296,0,0.6159554730983302,XDAWNCov-TS-LogReg,1,A08,split/3,split/1
297,0,0.6770186335403727,XDAWNCov-TS-LogReg,1,A08,split/3,split/2
298,0,0.724,XDAWNCov-TS-LogReg,1,A08,split/3,split/3
299,0,0.7328385899814471,XDAWNCov-TS-LogReg,1,A08,split/3,mix
300,0,0.512,XDAWNCov-TS-LogReg,2,A08,split/3,overt
301,0,0.7021276595744681,XDAWNCov-TS-LogReg,2,A08,split/3,covert
302,0,0.6654545454545455,XDAWNCov-TS-LogReg,2,A08,split/3,split/1
303,0,0.6080246913580247,XDAWNCov-TS-LogReg,2,A08,split/3,split/2
304,0,0.63,XDAWNCov-TS-LogReg,2,A08,split/3,split/3
305,0,0.596,XDAWNCov-TS-LogReg,2,A08,split/3,mix
306,0,0.5985576923076923,XDAWNCov-TS-LogReg,3,A08,split/3,overt
307,0,0.6415094339622641,XDAWNCov-TS-LogReg,3,A08,split/3,covert
308,0,0.7051851851851851,XDAWNCov-TS-LogReg,3,A08,split/3,split/1
309,0,0.6270871985157699,XDAWNCov-TS-LogReg,3,A08,split/3,split/2
310,0,0.66,XDAWNCov-TS-LogReg,3,A08,split/3,split/3
311,0,0.8221153846153846,XDAWNCov-TS-LogReg,3,A08,split/3,mix
312,0,0.640074211502783,XDAWNCov-TS-LogReg,4,A08,split/3,overt
313,0,0.69,XDAWNCov-TS-LogReg,4,A08,split/3,covert
314,0,0.6048237476808905,XDAWNCov-TS-LogReg,4,A08,split/3,split/1
315,0,0.786,XDAWNCov-TS-LogReg,4,A08,split/3,split/2
316,0,0.702,XDAWNCov-TS-LogReg,4,A08,split/3,split/3
317,0,0.8879999999999999,XDAWNCov-TS-LogReg,4,A08,split/3,mix
318,0,0.698,XDAWNCov-TS-LogReg,5,A08,split/3,overt
319,0,0.55119825708061,XDAWNCov-TS-LogReg,5,A08,split/3,covert
320,0,0.6274038461538461,XDAWNCov-TS-LogReg,5,A08,split/3,split/1
321,0,0.6557734204793029,XDAWNCov-TS-LogReg,5,A08,split/3,split/2
322,0,0.568,XDAWNCov-TS-LogReg,5,A08,split/3,split/3
323,0,0.5714285714285714,XDAWNCov-TS-LogReg,5,A08,split/3,mix
324,0,0.5974025974025974,ERPCov-TS-LogReg,0,A08,split/3,overt
325,0,0.482,ERPCov-TS-LogReg,0,A08,split/3,covert
326,0,0.6370192307692308,ERPCov-TS-LogReg,0,A08,split/3,split/1
327,0,0.6706730769230769,ERPCov-TS-LogReg,0,A08,split/3,split/2
328,0,0.6459999999999999,ERPCov-TS-LogReg,0,A08,split/3,split/3
329,0,0.8257080610021786,ERPCov-TS-LogReg,0,A08,split/3,mix
330,0,0.5602968460111317,ERPCov-TS-LogReg,1,A08,split/3,overt
331,0,0.9056603773584906,ERPCov-TS-LogReg,1,A08,split/3,covert
332,0,0.6442307692307692,ERPCov-TS-LogReg,1,A08,split/3,split/1
333,0,0.6614906832298136,ERPCov-TS-LogReg,1,A08,split/3,split/2
334,0,0.6839999999999999,ERPCov-TS-LogReg,1,A08,split/3,split/3
