,index,roc_auc,model,fold,subject,session,train_cond,test_cond
132,0,0.5410216718266254,Riemann,2,A10,1,S,G
133,0,0.9538461538461538,Riemann,2,A10,1,S,S
134,0,0.7581168831168832,Riemann,2,A10,1,S,mix
135,0,0.4464285714285714,Riemann,3,A10,1,S,G
136,0,0.9626623376623377,Riemann,3,A10,1,S,S
137,0,0.7407120743034055,Riemann,3,A10,1,S,mix
138,0,0.5158730158730158,Riemann,4,A10,1,S,G
139,0,0.9707792207792209,Riemann,4,A10,1,S,S
140,0,0.8254870129870131,Riemann,4,A10,1,S,mix
141,0,0.5903703703703703,Riemann,5,A10,1,S,G
142,0,0.9764610389610389,Riemann,5,A10,1,S,S
143,0,0.7392592592592593,Riemann,5,A10,1,S,mix
144,0,0.7875226039783001,CBLE,0,A10,1,mix,G
145,0,0.9922600619195047,CBLE,0,A10,1,mix,S
146,0,0.8307692307692308,CBLE,0,A10,1,mix,mix
147,0,0.829302987197724,CBLE,1,A10,1,mix,G
148,0,0.9916773367477592,CBLE,1,A10,1,mix,S
149,0,0.900974025974026,CBLE,1,A10,1,mix,mix
150,0,0.8580246913580246,CBLE,2,A10,1,mix,G
151,0,0.9638336347197107,CBLE,2,A10,1,mix,S
152,0,0.9253246753246753,CBLE,2,A10,1,mix,mix
153,0,0.8719178082191782,CBLE,3,A10,1,mix,G
154,0,0.9427350427350427,CBLE,3,A10,1,mix,S
155,0,0.9383116883116883,CBLE,3,A10,1,mix,mix
156,0,0.8415637860082305,CBLE,4,A10,1,mix,G
157,0,0.951058201058201,CBLE,4,A10,1,mix,S
158,0,0.9732142857142858,CBLE,4,A10,1,mix,mix
159,0,0.8051282051282052,CBLE,5,A10,1,mix,G
160,0,0.9910714285714286,CBLE,5,A10,1,mix,S
161,0,0.8831168831168832,CBLE,5,A10,1,mix,mix
162,0,0.8769230769230769,wCBLE,0,A10,1,mix,G
163,0,0.952991452991453,wCBLE,0,A10,1,mix,S
164,0,0.9102564102564102,wCBLE,0,A10,1,mix,mix
165,0,0.8181818181818181,wCBLE,1,A10,1,mix,G
166,0,0.9735042735042735,wCBLE,1,A10,1,mix,S
167,0,0.9310064935064934,wCBLE,1,A10,1,mix,mix
168,0,0.9240384615384616,wCBLE,2,A10,1,mix,G
169,0,0.9844444444444445,wCBLE,2,A10,1,mix,S
170,0,0.9602272727272727,wCBLE,2,A10,1,mix,mix
171,0,0.8544891640866873,wCBLE,3,A10,1,mix,G
172,0,0.9384615384615386,wCBLE,3,A10,1,mix,S
173,0,0.9017857142857142,wCBLE,3,A10,1,mix,mix
174,0,0.9179487179487179,wCBLE,4,A10,1,mix,G
175,0,0.9521103896103897,wCBLE,4,A10,1,mix,S
176,0,0.9797077922077921,wCBLE,4,A10,1,mix,mix
177,0,0.8108766233766234,wCBLE,5,A10,1,mix,G
178,0,0.9792043399638336,wCBLE,5,A10,1,mix,S
179,0,0.900974025974026,wCBLE,5,A10,1,mix,mix
180,0,0.6376068376068376,tLDA,0,A10,1,mix,G
181,0,1.0,tLDA,0,A10,1,mix,S
182,0,0.747008547008547,tLDA,0,A10,1,mix,mix
183,0,0.8036144578313253,tLDA,1,A10,1,mix,G
184,0,0.9917808219178083,tLDA,1,A10,1,mix,S
185,0,0.8879870129870129,tLDA,1,A10,1,mix,mix
186,0,0.8869801084990958,tLDA,2,A10,1,mix,G
187,0,0.910843373493976,tLDA,2,A10,1,mix,S
188,0,0.9196428571428571,tLDA,2,A10,1,mix,mix
189,0,0.8409090909090908,tLDA,3,A10,1,mix,G
190,0,0.9947089947089948,tLDA,3,A10,1,mix,S
191,0,0.9448051948051948,tLDA,3,A10,1,mix,mix
192,0,0.698051948051948,tLDA,4,A10,1,mix,G
193,0,0.9914860681114551,tLDA,4,A10,1,mix,S
194,0,0.8831168831168832,tLDA,4,A10,1,mix,mix
195,0,0.8802910052910052,tLDA,5,A10,1,mix,G
196,0,0.9821917808219178,tLDA,5,A10,1,mix,S
197,0,0.9366883116883117,tLDA,5,A10,1,mix,mix
198,0,0.814074074074074,Riemann,0,A10,1,mix,G
199,0,0.9365079365079365,Riemann,0,A10,1,mix,S
200,0,0.9,Riemann,0,A10,1,mix,mix
201,0,0.808641975308642,Riemann,1,A10,1,mix,G
202,0,0.9403292181069959,Riemann,1,A10,1,mix,S
203,0,0.872564935064935,Riemann,1,A10,1,mix,mix
204,0,0.6446654611211573,Riemann,2,A10,1,mix,G
205,0,0.8980769230769231,Riemann,2,A10,1,mix,S
206,0,0.7662337662337662,Riemann,2,A10,1,mix,mix
207,0,0.9376068376068376,Riemann,3,A10,1,mix,G
208,0,0.9683441558441559,Riemann,3,A10,1,mix,S
209,0,0.9431818181818182,Riemann,3,A10,1,mix,mix
210,0,0.8417721518987342,Riemann,4,A10,1,mix,G
211,0,0.8846153846153846,Riemann,4,A10,1,mix,S
212,0,0.9285714285714286,Riemann,4,A10,1,mix,mix
213,0,0.7133712660028451,Riemann,5,A10,1,mix,G
214,0,0.914074074074074,Riemann,5,A10,1,mix,S
215,0,0.7792207792207793,Riemann,5,A10,1,mix,mix
216,0,0.8277056277056277,CBLE,0,A10,2,G,G
217,0,0.5614583333333334,CBLE,0,A10,2,G,S
218,0,0.8086080586080586,CBLE,0,A10,2,G,mix
219,0,0.7177489177489177,CBLE,1,A10,2,G,G
220,0,0.49930555555555556,CBLE,1,A10,2,G,S
221,0,0.761904761904762,CBLE,1,A10,2,G,mix
222,0,0.806060606060606,CBLE,2,A10,2,G,G
223,0,0.5491071428571428,CBLE,2,A10,2,G,S
224,0,0.6438356164383562,CBLE,2,A10,2,G,mix
225,0,0.9411255411255411,CBLE,3,A10,2,G,G
226,0,0.5374878286270692,CBLE,3,A10,2,G,S
227,0,0.6447916666666667,CBLE,3,A10,2,G,mix
228,0,0.7829313543599258,CBLE,4,A10,2,G,G
229,0,0.7110453648915188,CBLE,4,A10,2,G,S
230,0,0.7583465818759937,CBLE,4,A10,2,G,mix
231,0,0.7662337662337663,CBLE,5,A10,2,G,G
232,0,0.5711462450592886,CBLE,5,A10,2,G,S
233,0,0.6425000000000001,CBLE,5,A10,2,G,mix
234,0,0.8380952380952381,wCBLE,0,A10,2,G,G
235,0,0.42754145638067775,wCBLE,0,A10,2,G,S
236,0,0.7097222222222223,wCBLE,0,A10,2,G,mix
237,0,0.8285714285714286,wCBLE,1,A10,2,G,G
238,0,0.4585365853658536,wCBLE,1,A10,2,G,S
239,0,0.7047697368421053,wCBLE,1,A10,2,G,mix
240,0,0.8285714285714286,wCBLE,2,A10,2,G,G
241,0,0.43686274509803924,wCBLE,2,A10,2,G,S
242,0,0.7844155844155845,wCBLE,2,A10,2,G,mix
243,0,0.8562770562770563,wCBLE,3,A10,2,G,G
244,0,0.6684981684981683,wCBLE,3,A10,2,G,S
245,0,0.5989010989010989,wCBLE,3,A10,2,G,mix
246,0,0.9554730983302412,wCBLE,4,A10,2,G,G
247,0,0.7056818181818182,wCBLE,4,A10,2,G,S
248,0,0.8227848101265823,wCBLE,4,A10,2,G,mix
249,0,0.9081632653061225,wCBLE,5,A10,2,G,G
250,0,0.6931637519872813,wCBLE,5,A10,2,G,S
251,0,0.8455284552845528,wCBLE,5,A10,2,G,mix
252,0,0.7696969696969698,tLDA,0,A10,2,G,G
253,0,0.5528781793842035,tLDA,0,A10,2,G,S
254,0,0.7171717171717172,tLDA,0,A10,2,G,mix
255,0,0.8155844155844156,tLDA,1,A10,2,G,G
256,0,0.4938271604938272,tLDA,1,A10,2,G,S
257,0,0.6749249249249248,tLDA,1,A10,2,G,mix
258,0,0.8207792207792207,tLDA,2,A10,2,G,G
259,0,0.5970819304152638,tLDA,2,A10,2,G,S
260,0,0.807205452775073,tLDA,2,A10,2,G,mix
261,0,0.8666666666666667,tLDA,3,A10,2,G,G
262,0,0.6644736842105263,tLDA,3,A10,2,G,S
263,0,0.6957462148521989,tLDA,3,A10,2,G,mix
264,0,0.8014842300556585,tLDA,4,A10,2,G,G
265,0,0.5613810741687979,tLDA,4,A10,2,G,S
266,0,0.6679035250463822,tLDA,4,A10,2,G,mix
267,0,0.7959183673469388,tLDA,5,A10,2,G,G
268,0,0.4916286149162862,tLDA,5,A10,2,G,S
269,0,0.7284090909090909,tLDA,5,A10,2,G,mix
270,0,0.8303030303030303,Riemann,0,A10,2,G,G
271,0,0.4729632299927902,Riemann,0,A10,2,G,S
272,0,0.6415584415584416,Riemann,0,A10,2,G,mix
273,0,0.8753246753246753,Riemann,1,A10,2,G,G
274,0,0.5922077922077922,Riemann,1,A10,2,G,S
275,0,0.8558909444985395,Riemann,1,A10,2,G,mix
276,0,0.761038961038961,Riemann,2,A10,2,G,G
277,0,0.6846240179573513,Riemann,2,A10,2,G,S
278,0,0.7333333333333334,Riemann,2,A10,2,G,mix
279,0,0.8077922077922078,Riemann,3,A10,2,G,G
280,0,0.7480519480519481,Riemann,3,A10,2,G,S
281,0,0.7789678675754625,Riemann,3,A10,2,G,mix
282,0,0.826530612244898,Riemann,4,A10,2,G,G
283,0,0.6834319526627219,Riemann,4,A10,2,G,S
284,0,0.7774244833068363,Riemann,4,A10,2,G,mix
285,0,0.8163265306122449,Riemann,5,A10,2,G,G
286,0,0.5342105263157895,Riemann,5,A10,2,G,S
287,0,0.6258333333333334,Riemann,5,A10,2,G,mix
288,0,0.4114583333333333,CBLE,0,A10,2,S,G
289,0,0.9948051948051948,CBLE,0,A10,2,S,S
290,0,0.6517857142857143,CBLE,0,A10,2,S,mix
291,0,0.4427083333333333,CBLE,1,A10,2,S,G
292,0,0.9393939393939393,CBLE,1,A10,2,S,S
293,0,0.848780487804878,CBLE,1,A10,2,S,mix
294,0,0.5202702702702703,CBLE,2,A10,2,S,G
295,0,0.9974025974025974,CBLE,2,A10,2,S,S
296,0,0.7364705882352941,CBLE,2,A10,2,S,mix
297,0,0.4054901960784314,CBLE,3,A10,2,S,G
298,0,0.9662337662337662,CBLE,3,A10,2,S,S
299,0,0.7534722222222221,CBLE,3,A10,2,S,mix
300,0,0.45666666666666667,CBLE,4,A10,2,S,G
301,0,0.9953617810760668,CBLE,4,A10,2,S,S
302,0,0.7968441814595661,CBLE,4,A10,2,S,mix
303,0,0.4990138067061144,CBLE,5,A10,2,S,G
304,0,0.9953617810760668,CBLE,5,A10,2,S,S
305,0,0.7648401826484019,CBLE,5,A10,2,S,mix
306,0,0.5032894736842105,wCBLE,0,A10,2,S,G
307,0,0.9844155844155844,wCBLE,0,A10,2,S,S
308,0,0.8702235039653929,wCBLE,0,A10,2,S,mix
309,0,0.4346846846846847,wCBLE,1,A10,2,S,G
310,0,1.0,wCBLE,1,A10,2,S,S
311,0,0.7418889689978371,wCBLE,1,A10,2,S,mix
312,0,0.5842259006815969,wCBLE,2,A10,2,S,G
313,0,0.9861471861471861,wCBLE,2,A10,2,S,S
314,0,0.8337662337662338,wCBLE,2,A10,2,S,mix
315,0,0.4747474747474747,wCBLE,3,A10,2,S,G
316,0,0.9497835497835498,wCBLE,3,A10,2,S,S
317,0,0.749665327978581,wCBLE,3,A10,2,S,mix
318,0,0.29210526315789476,wCBLE,4,A10,2,S,G
319,0,0.9925788497217068,wCBLE,4,A10,2,S,S
320,0,0.611111111111111,wCBLE,4,A10,2,S,mix
321,0,0.49912280701754386,wCBLE,5,A10,2,S,G
322,0,0.9647495361781077,wCBLE,5,A10,2,S,S
323,0,0.6048237476808904,wCBLE,5,A10,2,S,mix
324,0,0.45342312008978675,tLDA,0,A10,2,S,G
325,0,0.9861471861471861,tLDA,0,A10,2,S,S
326,0,0.8645833333333333,tLDA,0,A10,2,S,mix
327,0,0.340625,tLDA,1,A10,2,S,G
328,0,0.9974025974025974,tLDA,1,A10,2,S,S
329,0,0.6669912366114898,tLDA,1,A10,2,S,mix
330,0,0.4371957156767283,tLDA,2,A10,2,S,G
331,0,0.9722943722943723,tLDA,2,A10,2,S,S
332,0,0.73125,tLDA,2,A10,2,S,mix
333,0,0.5673611111111111,tLDA,3,A10,2,S,G
334,0,0.9489177489177489,tLDA,3,A10,2,S,S
335,0,0.7877312560856864,tLDA,3,A10,2,S,mix
336,0,0.5017543859649123,tLDA,4,A10,2,S,G
337,0,0.9944341372912802,tLDA,4,A10,2,S,S
338,0,0.7638888888888888,tLDA,4,A10,2,S,mix
339,0,0.47774244833068363,tLDA,5,A10,2,S,G
340,0,0.9888682745825603,tLDA,5,A10,2,S,S
341,0,0.7885532591414944,tLDA,5,A10,2,S,mix
342,0,0.340625,Riemann,0,A10,2,S,G
343,0,0.8900432900432901,Riemann,0,A10,2,S,S
344,0,0.823170731707317,Riemann,0,A10,2,S,mix
345,0,0.4862637362637362,Riemann,1,A10,2,S,G
346,0,0.9532467532467533,Riemann,1,A10,2,S,S
347,0,0.7074509803921568,Riemann,1,A10,2,S,mix
348,0,0.38919413919413925,Riemann,2,A10,2,S,G
349,0,0.9567099567099567,Riemann,2,A10,2,S,S
350,0,0.6229166666666667,Riemann,2,A10,2,S,mix
351,0,0.5034722222222222,Riemann,3,A10,2,S,G
352,0,0.9515151515151515,Riemann,3,A10,2,S,S
353,0,0.6734234234234235,Riemann,3,A10,2,S,mix
354,0,0.6858333333333333,Riemann,4,A10,2,S,G
355,0,0.9573283858998145,Riemann,4,A10,2,S,S
356,0,0.9239332096474954,Riemann,4,A10,2,S,mix
357,0,0.430379746835443,Riemann,5,A10,2,S,G
358,0,0.9350649350649352,Riemann,5,A10,2,S,S
359,0,0.8280701754385965,Riemann,5,A10,2,S,mix
360,0,0.756572541382668,CBLE,0,A10,2,mix,G
361,0,0.9844206426484907,CBLE,0,A10,2,mix,S
362,0,0.967032967032967,CBLE,0,A10,2,mix,mix
363,0,0.67003367003367,CBLE,1,A10,2,mix,G
364,0,0.9505494505494505,CBLE,1,A10,2,mix,S
365,0,0.8415750915750916,CBLE,1,A10,2,mix,mix
366,0,0.7516447368421053,CBLE,2,A10,2,mix,G
367,0,0.9868421052631579,CBLE,2,A10,2,mix,S
368,0,0.8251082251082251,CBLE,2,A10,2,mix,mix
369,0,0.717032967032967,CBLE,3,A10,2,mix,G
370,0,0.9450980392156862,CBLE,3,A10,2,mix,S
371,0,0.7965367965367967,CBLE,3,A10,2,mix,mix
372,0,0.624561403508772,CBLE,4,A10,2,mix,G
373,0,0.979957805907173,CBLE,4,A10,2,mix,S
374,0,0.8246753246753247,CBLE,4,A10,2,mix,mix
375,0,0.7112573099415205,CBLE,5,A10,2,mix,G
376,0,0.9558333333333333,CBLE,5,A10,2,mix,S
377,0,0.8849721706864564,CBLE,5,A10,2,mix,mix
378,0,0.8018092105263157,wCBLE,0,A10,2,mix,G
379,0,0.96996996996997,wCBLE,0,A10,2,mix,S
380,0,0.8113553113553114,wCBLE,0,A10,2,mix,mix
381,0,0.8168168168168168,wCBLE,1,A10,2,mix,G
382,0,0.9589041095890412,wCBLE,1,A10,2,mix,S
383,0,0.9111721611721613,wCBLE,1,A10,2,mix,mix
384,0,0.7833894500561167,wCBLE,2,A10,2,mix,G
385,0,0.9404761904761905,wCBLE,2,A10,2,mix,S
386,0,0.8329004329004329,wCBLE,2,A10,2,mix,mix
387,0,0.7509157509157509,wCBLE,3,A10,2,mix,G
388,0,0.9430555555555555,wCBLE,3,A10,2,mix,S
389,0,0.929004329004329,wCBLE,3,A10,2,mix,mix
390,0,0.7569573283858999,wCBLE,4,A10,2,mix,G
391,0,0.9419753086419753,wCBLE,4,A10,2,mix,S
392,0,0.9118738404452691,wCBLE,4,A10,2,mix,mix
393,0,0.7166666666666667,wCBLE,5,A10,2,mix,G
394,0,0.9339250493096647,wCBLE,5,A10,2,mix,S
395,0,0.8432282003710575,wCBLE,5,A10,2,mix,mix
396,0,0.8260416666666667,tLDA,0,A10,2,mix,G
397,0,0.9977553310886644,tLDA,0,A10,2,mix,S
398,0,0.934981684981685,tLDA,0,A10,2,mix,mix
399,0,0.6243691420331651,tLDA,1,A10,2,mix,G
400,0,0.964638157894737,tLDA,1,A10,2,mix,S
401,0,0.8965201465201466,tLDA,1,A10,2,mix,mix
402,0,0.7090909090909091,tLDA,2,A10,2,mix,G
403,0,0.9225589225589226,tLDA,2,A10,2,mix,S
404,0,0.8086580086580086,tLDA,2,A10,2,mix,mix
405,0,0.6124634858812075,tLDA,3,A10,2,mix,G
406,0,0.9837662337662337,tLDA,3,A10,2,mix,S
407,0,0.7870129870129869,tLDA,3,A10,2,mix,mix
408,0,0.7956140350877193,tLDA,4,A10,2,mix,G
409,0,0.9880763116057234,tLDA,4,A10,2,mix,S
410,0,0.8692022263450835,tLDA,4,A10,2,mix,mix
411,0,0.7866419294990723,tLDA,5,A10,2,mix,G
412,0,0.9295454545454545,tLDA,5,A10,2,mix,S
413,0,0.8413729128014842,tLDA,5,A10,2,mix,mix
414,0,0.7614410905550146,Riemann,0,A10,2,mix,G
415,0,0.913919413919414,Riemann,0,A10,2,mix,S
416,0,0.8159340659340659,Riemann,0,A10,2,mix,mix
417,0,0.6825657894736843,Riemann,1,A10,2,mix,G
418,0,0.8745421245421245,Riemann,1,A10,2,mix,S
419,0,0.6822344322344323,Riemann,1,A10,2,mix,mix
420,0,0.7228618421052632,Riemann,2,A10,2,mix,G
421,0,0.903896103896104,Riemann,2,A10,2,mix,S
422,0,0.9004329004329004,Riemann,2,A10,2,mix,mix
423,0,0.774099318403116,Riemann,3,A10,2,mix,G
424,0,0.8619528619528619,Riemann,3,A10,2,mix,S
425,0,0.8112554112554113,Riemann,3,A10,2,mix,mix
426,0,0.7599364069952306,Riemann,4,A10,2,mix,G
427,0,0.9771929824561403,Riemann,4,A10,2,mix,S
428,0,0.806122448979592,Riemann,4,A10,2,mix,mix
429,0,0.8412228796844181,Riemann,5,A10,2,mix,G
430,0,0.9444444444444444,Riemann,5,A10,2,mix,S
431,0,0.8664192949907236,Riemann,5,A10,2,mix,mix
432,0,0.8761904761904761,CBLE,0,A10,3,G,G
433,0,0.4939271255060729,CBLE,0,A10,3,G,S
434,0,0.6744913928012519,CBLE,0,A10,3,G,mix
435,0,0.9047619047619048,CBLE,1,A10,3,G,G
436,0,0.42565359477124187,CBLE,1,A10,3,G,S
437,0,0.6763698630136986,CBLE,1,A10,3,G,mix
438,0,0.8765765765765766,CBLE,2,A10,3,G,G
439,0,0.5326340326340326,CBLE,2,A10,3,G,S
440,0,0.7961904761904762,CBLE,2,A10,3,G,mix
441,0,0.9198198198198199,CBLE,3,A10,3,G,G
442,0,0.582942097026604,CBLE,3,A10,3,G,S
443,0,0.6466666666666666,CBLE,3,A10,3,G,mix
444,0,0.8234234234234235,CBLE,4,A10,3,G,G
445,0,0.36846405228758167,CBLE,4,A10,3,G,S
446,0,0.8076923076923077,CBLE,4,A10,3,G,mix
447,0,0.831081081081081,CBLE,5,A10,3,G,G
448,0,0.3435897435897436,CBLE,5,A10,3,G,S
449,0,0.5193050193050193,CBLE,5,A10,3,G,mix
450,0,0.7847619047619048,wCBLE,0,A10,3,G,G
451,0,0.3492753623188405,wCBLE,0,A10,3,G,S
452,0,0.4574898785425101,wCBLE,0,A10,3,G,mix
453,0,0.9447619047619047,wCBLE,1,A10,3,G,G
454,0,0.41820987654320996,wCBLE,1,A10,3,G,S
455,0,0.6830985915492958,wCBLE,1,A10,3,G,mix
456,0,0.9387387387387387,wCBLE,2,A10,3,G,G
457,0,0.42252252252252254,wCBLE,2,A10,3,G,S
458,0,0.678921568627451,wCBLE,2,A10,3,G,mix
459,0,0.8891891891891893,wCBLE,3,A10,3,G,G
460,0,0.3538961038961039,wCBLE,3,A10,3,G,S
461,0,0.6850649350649352,wCBLE,3,A10,3,G,mix
462,0,0.9270270270270271,wCBLE,4,A10,3,G,G
463,0,0.4019047619047619,wCBLE,4,A10,3,G,S
464,0,0.7348178137651822,wCBLE,4,A10,3,G,mix
465,0,0.8812741312741312,wCBLE,5,A10,3,G,G
466,0,0.5169842584921293,wCBLE,5,A10,3,G,S
467,0,0.6440972222222222,wCBLE,5,A10,3,G,mix
