,index,roc_auc,model,fold,subject,train_cond,test_cond
199,0,0.8679999999999999,tLDA,3,A13,covert,covert
200,0,0.8463611859838275,tLDA,3,A13,covert,split/1
201,0,0.46187363834422657,tLDA,3,A13,covert,split/2
202,0,0.923611111111111,tLDA,3,A13,covert,split/3
203,0,0.7847222222222223,tLDA,3,A13,covert,mix
204,0,0.888682745825603,tLDA,4,A13,covert,overt
205,0,0.742,tLDA,4,A13,covert,covert
206,0,0.8645640074211502,tLDA,4,A13,covert,split/1
207,0,0.84375,tLDA,4,A13,covert,split/2
208,0,0.8385416666666666,tLDA,4,A13,covert,split/3
209,0,0.7222222222222222,tLDA,4,A13,covert,mix
210,0,0.788,tLDA,5,A13,covert,overt
211,0,0.712,tLDA,5,A13,covert,covert
212,0,0.784,tLDA,5,A13,covert,split/1
213,0,0.7520215633423181,tLDA,5,A13,covert,split/2
214,0,0.7901234567901234,tLDA,5,A13,covert,split/3
215,0,0.9369202226345084,tLDA,5,A13,covert,mix
216,0,0.6682692307692307,CBLE,0,A13,split/1,overt
217,0,0.7777777777777778,CBLE,0,A13,split/1,covert
218,0,0.906,CBLE,0,A13,split/1,split/1
219,0,0.7690631808278867,CBLE,0,A13,split/1,split/2
220,0,0.8493788819875776,CBLE,0,A13,split/1,split/3
221,0,0.7690972222222223,CBLE,0,A13,split/1,mix
222,0,0.5941080196399346,CBLE,1,A13,split/1,overt
223,0,0.7124183006535948,CBLE,1,A13,split/1,covert
224,0,0.762,CBLE,1,A13,split/1,split/1
225,0,0.8608837970540099,CBLE,1,A13,split/1,split/2
226,0,0.8738404452690167,CBLE,1,A13,split/1,split/3
227,0,0.8562091503267973,CBLE,1,A13,split/1,mix
228,0,0.7494553376906317,CBLE,2,A13,split/1,overt
229,0,0.5924713584288053,CBLE,2,A13,split/1,covert
230,0,0.9119999999999999,CBLE,2,A13,split/1,split/1
231,0,0.8200371057513915,CBLE,2,A13,split/1,split/2
232,0,0.7476808905380333,CBLE,2,A13,split/1,split/3
233,0,0.77088948787062,CBLE,2,A13,split/1,mix
234,0,0.717013888888889,CBLE,3,A13,split/1,overt
235,0,0.8109090909090909,CBLE,3,A13,split/1,covert
236,0,0.8700000000000001,CBLE,3,A13,split/1,split/1
237,0,0.7168576104746318,CBLE,3,A13,split/1,split/2
238,0,0.8611111111111112,CBLE,3,A13,split/1,split/3
239,0,0.8867924528301887,CBLE,3,A13,split/1,mix
240,0,0.8544474393530999,CBLE,4,A13,split/1,overt
241,0,0.7331536388140161,CBLE,4,A13,split/1,covert
242,0,0.772,CBLE,4,A13,split/1,split/1
243,0,0.6971153846153846,CBLE,4,A13,split/1,split/2
244,0,0.7494553376906318,CBLE,4,A13,split/1,split/3
245,0,0.901669758812616,CBLE,4,A13,split/1,mix
246,0,0.75139146567718,CBLE,5,A13,split/1,overt
247,0,0.7763975155279503,CBLE,5,A13,split/1,covert
248,0,0.904,CBLE,5,A13,split/1,split/1
249,0,0.654320987654321,CBLE,5,A13,split/1,split/2
250,0,0.7864923747276689,CBLE,5,A13,split/1,split/3
251,0,0.7569573283858998,CBLE,5,A13,split/1,mix
252,0,0.7740384615384617,wCBLE,0,A13,split/1,overt
253,0,0.8309659090909092,wCBLE,0,A13,split/1,covert
254,0,0.8960000000000001,wCBLE,0,A13,split/1,split/1
255,0,0.8788870703764321,wCBLE,0,A13,split/1,split/2
256,0,0.8627450980392157,wCBLE,0,A13,split/1,split/3
257,0,0.7628032345013477,wCBLE,0,A13,split/1,mix
258,0,0.7304582210242587,wCBLE,1,A13,split/1,overt
259,0,0.6765498652291104,wCBLE,1,A13,split/1,covert
260,0,0.828,wCBLE,1,A13,split/1,split/1
261,0,0.798,wCBLE,1,A13,split/1,split/2
262,0,0.8460000000000001,wCBLE,1,A13,split/1,split/3
263,0,0.9567307692307692,wCBLE,1,A13,split/1,mix
264,0,0.702127659574468,wCBLE,2,A13,split/1,overt
265,0,0.876736111111111,wCBLE,2,A13,split/1,covert
266,0,0.876,wCBLE,2,A13,split/1,split/1
267,0,0.7847222222222221,wCBLE,2,A13,split/1,split/2
268,0,0.8200371057513914,wCBLE,2,A13,split/1,split/3
269,0,0.8358413132694938,wCBLE,2,A13,split/1,mix
270,0,0.774,wCBLE,3,A13,split/1,overt
271,0,0.8867924528301886,wCBLE,3,A13,split/1,covert
272,0,0.746,wCBLE,3,A13,split/1,split/1
273,0,0.6635802469135803,wCBLE,3,A13,split/1,split/2
274,0,0.956,wCBLE,3,A13,split/1,split/3
275,0,0.8701923076923077,wCBLE,3,A13,split/1,mix
