,index,block,rank,F_tr,F_rt,log_loss,mse,nmse,dataset,subject,session
108,8,9,"(22, 4, 16)",0.00011988319396823865,0.8073686363569103,2.4696294392244424e-14,3.2871082670712206e-17,3.287108267071221e-17,BNCI2014-001,6,0train
109,9,10,"(1, 1, 1)",0.00011988319396823865,0.8075343867657161,2.4721737003225482e-14,3.2810197723745616e-17,3.281019772374562e-17,BNCI2014-001,6,0train
110,0,1,"(8, 4, 8)",0.0006217224558567362,0.08747347092278131,0.28185598931264916,0.8265758667547257,0.8265758667547257,BNCI2014-001,6,1test
111,1,2,"(1, 1, 1)",0.0006297711273463358,0.0942294174392277,0.2505457186978553,0.8227628103061285,0.8227628103061285,BNCI2014-001,6,1test
112,2,3,"(2, 2, 2)",0.0006595598987599018,0.11822645534183349,0.19028014195779214,0.8201620568883686,0.8201620568883686,BNCI2014-001,6,1test
113,3,4,"(1, 1, 1)",0.000666450196801461,0.1285260352344081,0.16310627174166348,0.8180583732078015,0.8180583732078015,BNCI2014-001,6,1test
114,4,5,"(4, 4, 4)",0.0006556602340444524,0.1565976160634055,0.08838416251434439,0.7917905937829082,0.7917905937829082,BNCI2014-001,6,1test
115,5,6,"(1, 1, 1)",0.0006596504924838344,0.15898271166581066,0.07827079868027924,0.7905582008378964,0.7905582008378964,BNCI2014-001,6,1test
116,6,7,"(4, 4, 4)",0.000651685257026616,0.21054004171198493,0.05843870825270122,0.7755182402829427,0.7755182402829427,BNCI2014-001,6,1test
117,7,8,"(2, 2, 2)",0.0006550413272692849,0.21932445233474906,0.04430402193278685,0.7739725088482249,0.7739725088482249,BNCI2014-001,6,1test
118,8,9,"(8, 4, 8)",0.0005746173144578948,0.34324391024451784,0.012163411772619974,0.7373549145031811,0.7373549145031811,BNCI2014-001,6,1test
119,9,10,"(4, 4, 4)",0.0005681585917613459,0.3811498081930829,0.009667759557320445,0.716978751751282,0.716978751751282,BNCI2014-001,6,1test
120,0,1,"(8, 4, 8)",0.0012878788800624297,0.12002388347020736,0.16013510584283652,0.8735361892633599,0.8735361892633602,BNCI2014-001,7,0train
