,block,rank,fold,train_score,val_score,n_features,test_score,dataset,subject,session
390,8,"(1, 1, 1)",0,0.9945652173913043,0.4782608695652174,1357,0.41379310344827586,BNCI2014-001,4,1test
391,8,"(1, 1, 1)",1,0.9945652173913043,0.4782608695652174,1357,0.5172413793103449,BNCI2014-001,4,1test
392,8,"(1, 1, 1)",2,1.0,0.5434782608695652,1357,0.43103448275862066,BNCI2014-001,4,1test
393,8,"(1, 1, 1)",3,0.9945652173913043,0.5,1357,0.5172413793103449,BNCI2014-001,4,1test
394,8,"(1, 1, 1)",4,0.9945652173913043,0.4782608695652174,1357,0.41379310344827586,BNCI2014-001,4,1test
395,9,"(2, 2, 2)",0,0.9945652173913043,0.45652173913043476,1365,0.41379310344827586,BNCI2014-001,4,1test
396,9,"(2, 2, 2)",1,1.0,0.5217391304347826,1365,0.5,BNCI2014-001,4,1test
397,9,"(2, 2, 2)",2,1.0,0.5652173913043478,1365,0.43103448275862066,BNCI2014-001,4,1test
398,9,"(2, 2, 2)",3,0.9945652173913043,0.5,1365,0.5172413793103449,BNCI2014-001,4,1test
399,9,"(2, 2, 2)",4,0.9945652173913043,0.43478260869565216,1365,0.46551724137931033,BNCI2014-001,4,1test
400,0,"(8, 4, 8)",0,0.782608695652174,0.41304347826086957,256,0.29310344827586204,BNCI2014-001,5,0train
401,0,"(8, 4, 8)",1,0.782608695652174,0.30434782608695654,256,0.25862068965517243,BNCI2014-001,5,0train
402,0,"(8, 4, 8)",2,0.7663043478260869,0.30434782608695654,256,0.27586206896551724,BNCI2014-001,5,0train
403,0,"(8, 4, 8)",3,0.8478260869565217,0.3695652173913043,256,0.3793103448275862,BNCI2014-001,5,0train
404,0,"(8, 4, 8)",4,0.8043478260869565,0.3695652173913043,256,0.20689655172413793,BNCI2014-001,5,0train
405,1,"(1, 1, 1)",0,0.8260869565217391,0.5,257,0.27586206896551724,BNCI2014-001,5,0train
406,1,"(1, 1, 1)",1,0.8043478260869565,0.3695652173913043,257,0.27586206896551724,BNCI2014-001,5,0train
407,1,"(1, 1, 1)",2,0.8152173913043478,0.34782608695652173,257,0.3275862068965517,BNCI2014-001,5,0train
408,1,"(1, 1, 1)",3,0.8478260869565217,0.34782608695652173,257,0.3103448275862069,BNCI2014-001,5,0train
409,1,"(1, 1, 1)",4,0.8315217391304348,0.3695652173913043,257,0.3103448275862069,BNCI2014-001,5,0train
410,2,"(1, 1, 1)",0,0.7989130434782609,0.4782608695652174,258,0.3448275862068966,BNCI2014-001,5,0train
411,2,"(1, 1, 1)",1,0.8532608695652174,0.34782608695652173,258,0.3448275862068966,BNCI2014-001,5,0train
412,2,"(1, 1, 1)",2,0.7934782608695652,0.34782608695652173,258,0.3275862068965517,BNCI2014-001,5,0train
