,block,rank,fold,train_score,val_score,n_features,test_score,dataset,subject,session
19,3,"(8, 48)",4,0.8994190449617346,0.8457589285714285,1025,0.8187040816326532,BNCI2014-008,1,0
20,4,"(4, 4)",0,0.9055414939413267,0.829607780612245,1041,0.8370408163265307,BNCI2014-008,1,0
21,4,"(4, 4)",1,0.9141023596938777,0.7850286989795918,1041,0.8246122448979594,BNCI2014-008,1,0
22,4,"(4, 4)",2,0.900245137117347,0.8578443877551021,1041,0.8261224489795919,BNCI2014-008,1,0
23,4,"(4, 4)",3,0.9008679448341836,0.8433673469387756,1041,0.8160816326530611,BNCI2014-008,1,0
24,4,"(4, 4)",4,0.9000418526785714,0.8434151785714287,1041,0.8167142857142857,BNCI2014-008,1,0
25,5,"(2, 2)",0,0.9058185188137755,0.829703443877551,1045,0.8365102040816327,BNCI2014-008,1,0
26,5,"(2, 2)",1,0.9151446906887755,0.7878826530612245,1045,0.8257346938775509,BNCI2014-008,1,0
27,5,"(2, 2)",2,0.9012715242346938,0.8580676020408162,1045,0.8263571428571428,BNCI2014-008,1,0
28,5,"(2, 2)",3,0.9025779257015306,0.8425382653061224,1045,0.8169285714285714,BNCI2014-008,1,0
29,5,"(2, 2)",4,0.9006636639030612,0.8444355867346939,1045,0.8171224489795917,BNCI2014-008,1,0
30,6,"(2, 2)",0,0.9061662946428571,0.8291135204081632,1049,0.8359693877551019,BNCI2014-008,1,0
