,stc,snr,jitter,method,rho,fold
919,sine,-15,0.1,WCBLE-median,0.9972287322391932,9
920,sine,-15,0.2,CBLE-median,0.9964696608402099,0
921,sine,-15,0.2,CBLE-median,0.9094193745997445,1
922,sine,-15,0.2,CBLE-median,0.9942772403317364,2
923,sine,-15,0.2,CBLE-median,0.7973340315995023,3
924,sine,-15,0.2,CBLE-median,0.9893561492599519,4
925,sine,-15,0.2,CBLE-median,0.9752933722757777,5
926,sine,-15,0.2,CBLE-median,0.9362805869436074,6
927,sine,-15,0.2,CBLE-median,0.912859345400828,7
928,sine,-15,0.2,CBLE-median,0.9659395940054272,8
929,sine,-15,0.2,CBLE-median,0.9404974636143519,9
930,sine,-15,0.2,WCBLE-median,0.9989468445745371,0
931,sine,-15,0.2,WCBLE-median,0.9988736416967754,1
932,sine,-15,0.2,WCBLE-median,0.9986019652240878,2
933,sine,-15,0.2,WCBLE-median,0.9988579388095723,3
934,sine,-15,0.2,WCBLE-median,0.9980433354613673,4
935,sine,-15,0.2,WCBLE-median,0.9993636308056254,5
936,sine,-15,0.2,WCBLE-median,0.9989601186455341,6
937,sine,-15,0.2,WCBLE-median,0.9975166859982221,7
938,sine,-15,0.2,WCBLE-median,0.9989605383394496,8
939,sine,-15,0.2,WCBLE-median,0.9989096077115145,9
940,sine,-15,0.3,CBLE-median,0.6795823160199703,0
941,sine,-15,0.3,CBLE-median,0.9572206219821733,1
942,sine,-15,0.3,CBLE-median,0.9779064143826262,2
943,sine,-15,0.3,CBLE-median,0.9672057161642414,3
944,sine,-15,0.3,CBLE-median,0.9979490597777605,4
945,sine,-15,0.3,CBLE-median,0.981678378891147,5
946,sine,-15,0.3,CBLE-median,0.952330061101575,6
947,sine,-15,0.3,CBLE-median,0.8891599410056699,7
948,sine,-15,0.3,CBLE-median,0.8943468073243884,8
949,sine,-15,0.3,CBLE-median,0.9406027052740872,9
950,sine,-15,0.3,WCBLE-median,-0.024526972086976268,0
951,sine,-15,0.3,WCBLE-median,0.998023899439357,1
952,sine,-15,0.3,WCBLE-median,0.9993844398759832,2
953,sine,-15,0.3,WCBLE-median,0.9985941859256285,3
954,sine,-15,0.3,WCBLE-median,0.9993702211476324,4
955,sine,-15,0.3,WCBLE-median,0.9977849703064516,5
956,sine,-15,0.3,WCBLE-median,0.9996288848592387,6
957,sine,-15,0.3,WCBLE-median,0.9993168083883782,7
958,sine,-15,0.3,WCBLE-median,0.9995761250263099,8
959,sine,-15,0.3,WCBLE-median,0.9984629226900031,9
960,sine,-16,0.1,CBLE-median,0.9967590115457892,0
961,sine,-16,0.1,CBLE-median,0.9799983089717681,1
962,sine,-16,0.1,CBLE-median,0.9781258961085058,2
963,sine,-16,0.1,CBLE-median,0.9759127487658971,3
964,sine,-16,0.1,CBLE-median,0.9796929389104293,4
965,sine,-16,0.1,CBLE-median,0.9876282751520788,5
966,sine,-16,0.1,CBLE-median,0.9789362773179806,6
967,sine,-16,0.1,CBLE-median,0.9775344144346844,7
968,sine,-16,0.1,CBLE-median,0.9744563953919002,8
969,sine,-16,0.1,CBLE-median,0.993845690001532,9
970,sine,-16,0.1,WCBLE-median,0.9971777636348566,0
971,sine,-16,0.1,WCBLE-median,0.9925790886370314,1
972,sine,-16,0.1,WCBLE-median,0.9938596386037301,2
973,sine,-16,0.1,WCBLE-median,0.9887251725977182,3
974,sine,-16,0.1,WCBLE-median,0.9957574113134251,4
975,sine,-16,0.1,WCBLE-median,0.9969977874463865,5
976,sine,-16,0.1,WCBLE-median,0.9910004973966454,6
977,sine,-16,0.1,WCBLE-median,0.9896311798387393,7
978,sine,-16,0.1,WCBLE-median,0.9967185760870266,8
979,sine,-16,0.1,WCBLE-median,0.9972287322391932,9
980,sine,-16,0.2,CBLE-median,0.9964696608402099,0
981,sine,-16,0.2,CBLE-median,0.7865843157813386,1
982,sine,-16,0.2,CBLE-median,0.9942772403317364,2
983,sine,-16,0.2,CBLE-median,0.7973340315995023,3
984,sine,-16,0.2,CBLE-median,0.9893561492599519,4
985,sine,-16,0.2,CBLE-median,0.9752933722757777,5
986,sine,-16,0.2,CBLE-median,0.9362805869436074,6
987,sine,-16,0.2,CBLE-median,0.912859345400828,7
988,sine,-16,0.2,CBLE-median,0.9629306069726215,8
989,sine,-16,0.2,CBLE-median,0.9404974636143519,9
990,sine,-16,0.2,WCBLE-median,0.9991633511306354,0
991,sine,-16,0.2,WCBLE-median,0.9988736416967754,1
992,sine,-16,0.2,WCBLE-median,0.999095023859262,2
993,sine,-16,0.2,WCBLE-median,0.9988579388095723,3
994,sine,-16,0.2,WCBLE-median,0.9984434525922099,4
995,sine,-16,0.2,WCBLE-median,0.9992058017503772,5
996,sine,-16,0.2,WCBLE-median,0.9989601186455341,6
997,sine,-16,0.2,WCBLE-median,0.9987866653367905,7
998,sine,-16,0.2,WCBLE-median,0.9979603917630739,8
999,sine,-16,0.2,WCBLE-median,0.9991666661296436,9
1000,sine,-16,0.3,CBLE-median,0.7883844323098812,0
1001,sine,-16,0.3,CBLE-median,0.9572206219821733,1
1002,sine,-16,0.3,CBLE-median,0.9779064143826262,2
1003,sine,-16,0.3,CBLE-median,0.3745868238381079,3
1004,sine,-16,0.3,CBLE-median,0.9979490597777605,4
1005,sine,-16,0.3,CBLE-median,0.981678378891147,5
1006,sine,-16,0.3,CBLE-median,0.952330061101575,6
1007,sine,-16,0.3,CBLE-median,0.8891599410056699,7
1008,sine,-16,0.3,CBLE-median,0.900657958470112,8
1009,sine,-16,0.3,CBLE-median,0.8799986294239727,9
1010,sine,-16,0.3,WCBLE-median,0.8477842783538619,0
1011,sine,-16,0.3,WCBLE-median,0.8356777186225833,1
1012,sine,-16,0.3,WCBLE-median,0.9994732749713742,2
1013,sine,-16,0.3,WCBLE-median,0.9995252644714477,3
1014,sine,-16,0.3,WCBLE-median,0.9989216549957691,4
1015,sine,-16,0.3,WCBLE-median,0.9990549979564373,5
1016,sine,-16,0.3,WCBLE-median,0.9991081921523733,6
1017,sine,-16,0.3,WCBLE-median,0.9988736803108889,7
1018,sine,-16,0.3,WCBLE-median,0.9995761250263099,8
1019,sine,-16,0.3,WCBLE-median,0.6049448890303103,9
1020,sine,-17,0.1,CBLE-median,0.9946320959140884,0
1021,sine,-17,0.1,CBLE-median,0.9799983089717681,1
1022,sine,-17,0.1,CBLE-median,0.9781258961085058,2
1023,sine,-17,0.1,CBLE-median,0.9503980545081685,3
1024,sine,-17,0.1,CBLE-median,0.9796929389104293,4
1025,sine,-17,0.1,CBLE-median,0.9876282751520788,5
1026,sine,-17,0.1,CBLE-median,0.9789362773179806,6
1027,sine,-17,0.1,CBLE-median,0.9775344144346844,7
1028,sine,-17,0.1,CBLE-median,0.9744563953919002,8
1029,sine,-17,0.1,CBLE-median,0.993845690001532,9
1030,sine,-17,0.1,WCBLE-median,0.9977557593976676,0
1031,sine,-17,0.1,WCBLE-median,0.9960434541403527,1
1032,sine,-17,0.1,WCBLE-median,0.99867936929457,2
1033,sine,-17,0.1,WCBLE-median,0.9934872767404006,3
1034,sine,-17,0.1,WCBLE-median,0.9957574113134251,4
1035,sine,-17,0.1,WCBLE-median,0.9969977874463865,5
1036,sine,-17,0.1,WCBLE-median,0.9911873888485088,6
1037,sine,-17,0.1,WCBLE-median,0.9896311798387393,7
1038,sine,-17,0.1,WCBLE-median,0.9900865393451709,8
1039,sine,-17,0.1,WCBLE-median,0.9977753477269525,9
1040,sine,-17,0.2,CBLE-median,0.9964696608402099,0
1041,sine,-17,0.2,CBLE-median,0.7909458145238005,1
1042,sine,-17,0.2,CBLE-median,0.9942772403317364,2
1043,sine,-17,0.2,CBLE-median,0.8400257720022216,3
1044,sine,-17,0.2,CBLE-median,0.9893561492599519,4
1045,sine,-17,0.2,CBLE-median,0.9752933722757777,5
1046,sine,-17,0.2,CBLE-median,0.9362805869436074,6
1047,sine,-17,0.2,CBLE-median,0.912859345400828,7
1048,sine,-17,0.2,CBLE-median,0.9629306069726215,8
1049,sine,-17,0.2,CBLE-median,0.9404974636143519,9
1050,sine,-17,0.2,WCBLE-median,0.9990234292928196,0
1051,sine,-17,0.2,WCBLE-median,0.9984816554128625,1
1052,sine,-17,0.2,WCBLE-median,0.9986019652240878,2
1053,sine,-17,0.2,WCBLE-median,0.9983946599475233,3
1054,sine,-17,0.2,WCBLE-median,0.9975994074045619,4
1055,sine,-17,0.2,WCBLE-median,0.9987696604933982,5
1056,sine,-17,0.2,WCBLE-median,0.9978721565781784,6
1057,sine,-17,0.2,WCBLE-median,0.9975166859982221,7
1058,sine,-17,0.2,WCBLE-median,0.9982800686797684,8
1059,sine,-17,0.2,WCBLE-median,0.9991666661296436,9
1060,sine,-17,0.3,CBLE-median,0.7883844323098812,0
1061,sine,-17,0.3,CBLE-median,0.9572206219821733,1
1062,sine,-17,0.3,CBLE-median,0.9779064143826262,2
1063,sine,-17,0.3,CBLE-median,0.3745868238381079,3
1064,sine,-17,0.3,CBLE-median,0.7968444057324948,4
1065,sine,-17,0.3,CBLE-median,0.981678378891147,5
1066,sine,-17,0.3,CBLE-median,0.9438344066292622,6
1067,sine,-17,0.3,CBLE-median,0.8891599410056699,7
1068,sine,-17,0.3,CBLE-median,0.916266236858653,8
1069,sine,-17,0.3,CBLE-median,0.8786574847122779,9
1070,sine,-17,0.3,WCBLE-median,0.8477842783538619,0
1071,sine,-17,0.3,WCBLE-median,0.9987977795614269,1
1072,sine,-17,0.3,WCBLE-median,0.9993269305288323,2
1073,sine,-17,0.3,WCBLE-median,0.9991218727445945,3
1074,sine,-17,0.3,WCBLE-median,0.9988745250615738,4
1075,sine,-17,0.3,WCBLE-median,0.9977849703064516,5
1076,sine,-17,0.3,WCBLE-median,0.9992718716583339,6
1077,sine,-17,0.3,WCBLE-median,0.9994719106108839,7
1078,sine,-17,0.3,WCBLE-median,0.9995950599039344,8
1079,sine,-17,0.3,WCBLE-median,0.7555389708699768,9
1080,sine,-18,0.1,CBLE-median,0.9934727412616565,0
1081,sine,-18,0.1,CBLE-median,0.9799983089717681,1
1082,sine,-18,0.1,CBLE-median,0.9781258961085058,2
1083,sine,-18,0.1,CBLE-median,0.9503980545081685,3
1084,sine,-18,0.1,CBLE-median,0.9796929389104293,4
1085,sine,-18,0.1,CBLE-median,0.9876282751520788,5
1086,sine,-18,0.1,CBLE-median,0.9789362773179806,6
1087,sine,-18,0.1,CBLE-median,0.9775344144346844,7
1088,sine,-18,0.1,CBLE-median,0.9681704003106996,8
1089,sine,-18,0.1,CBLE-median,0.993845690001532,9
1090,sine,-18,0.1,WCBLE-median,0.9971777636348566,0
1091,sine,-18,0.1,WCBLE-median,0.9985000380600654,1
1092,sine,-18,0.1,WCBLE-median,0.99867936929457,2
1093,sine,-18,0.1,WCBLE-median,0.9830247688662177,3
1094,sine,-18,0.1,WCBLE-median,0.9957574113134251,4
1095,sine,-18,0.1,WCBLE-median,0.9969786020174238,5
1096,sine,-18,0.1,WCBLE-median,0.996501303428302,6
1097,sine,-18,0.1,WCBLE-median,0.9896311798387393,7
1098,sine,-18,0.1,WCBLE-median,0.9961382160487208,8
1099,sine,-18,0.1,WCBLE-median,0.9977181898997957,9
1100,sine,-18,0.2,CBLE-median,0.9964696608402099,0
1101,sine,-18,0.2,CBLE-median,0.7909458145238005,1
1102,sine,-18,0.2,CBLE-median,0.9942772403317364,2
1103,sine,-18,0.2,CBLE-median,0.7157464204546703,3
1104,sine,-18,0.2,CBLE-median,0.9893561492599519,4
1105,sine,-18,0.2,CBLE-median,0.9752933722757777,5
1106,sine,-18,0.2,CBLE-median,0.9362805869436074,6
1107,sine,-18,0.2,CBLE-median,0.912859345400828,7
1108,sine,-18,0.2,CBLE-median,0.9629306069726215,8
1109,sine,-18,0.2,CBLE-median,0.8509217726715302,9
1110,sine,-18,0.2,WCBLE-median,0.9992045302629454,0
1111,sine,-18,0.2,WCBLE-median,0.9988736416967754,1
1112,sine,-18,0.2,WCBLE-median,0.9984910697646159,2
1113,sine,-18,0.2,WCBLE-median,0.9988579388095723,3
1114,sine,-18,0.2,WCBLE-median,0.9959999365689056,4
1115,sine,-18,0.2,WCBLE-median,0.998736947127572,5
1116,sine,-18,0.2,WCBLE-median,0.9994060972299171,6
1117,sine,-18,0.2,WCBLE-median,0.9975166859982221,7
1118,sine,-18,0.2,WCBLE-median,0.9989605383394496,8
1119,sine,-18,0.2,WCBLE-median,0.9989096077115145,9
1120,sine,-18,0.3,CBLE-median,0.7883844323098812,0
1121,sine,-18,0.3,CBLE-median,0.9572206219821733,1
1122,sine,-18,0.3,CBLE-median,0.9779064143826262,2
1123,sine,-18,0.3,CBLE-median,0.39453386703747634,3
1124,sine,-18,0.3,CBLE-median,0.7968444057324948,4
1125,sine,-18,0.3,CBLE-median,0.981678378891147,5
1126,sine,-18,0.3,CBLE-median,0.29950438435291865,6
1127,sine,-18,0.3,CBLE-median,0.8891599410056699,7
1128,sine,-18,0.3,CBLE-median,0.916266236858653,8
1129,sine,-18,0.3,CBLE-median,0.8786574847122779,9
1130,sine,-18,0.3,WCBLE-median,0.8521438730593627,0
1131,sine,-18,0.3,WCBLE-median,0.9982596649241499,1
1132,sine,-18,0.3,WCBLE-median,0.999553755461771,2
1133,sine,-18,0.3,WCBLE-median,0.9991218727445945,3
1134,sine,-18,0.3,WCBLE-median,0.9993702211476324,4
1135,sine,-18,0.3,WCBLE-median,0.9994271168863778,5
1136,sine,-18,0.3,WCBLE-median,0.9997038066124764,6
1137,sine,-18,0.3,WCBLE-median,0.9994719106108839,7
1138,sine,-18,0.3,WCBLE-median,0.9991154427365931,8
1139,sine,-18,0.3,WCBLE-median,0.7581614258485923,9
1140,sine,-19,0.1,CBLE-median,0.9934727412616565,0
1141,sine,-19,0.1,CBLE-median,0.9803956580246341,1
1142,sine,-19,0.1,CBLE-median,0.9781258961085058,2
1143,sine,-19,0.1,CBLE-median,0.9670383539373768,3
1144,sine,-19,0.1,CBLE-median,0.9796929389104293,4
1145,sine,-19,0.1,CBLE-median,0.9876282751520788,5
1146,sine,-19,0.1,CBLE-median,0.9789362773179806,6
1147,sine,-19,0.1,CBLE-median,0.9812185384170681,7
1148,sine,-19,0.1,CBLE-median,0.9681704003106996,8
1149,sine,-19,0.1,CBLE-median,0.9906574324535987,9
1150,sine,-19,0.1,WCBLE-median,0.9971386630880513,0
1151,sine,-19,0.1,WCBLE-median,0.9985000380600654,1
1152,sine,-19,0.1,WCBLE-median,0.9960746573586088,2
1153,sine,-19,0.1,WCBLE-median,0.9830247688662177,3
1154,sine,-19,0.1,WCBLE-median,0.9957574113134251,4
1155,sine,-19,0.1,WCBLE-median,0.9969786020174238,5
1156,sine,-19,0.1,WCBLE-median,0.996501303428302,6
1157,sine,-19,0.1,WCBLE-median,0.9923156310765693,7
1158,sine,-19,0.1,WCBLE-median,0.9957153017508262,8
1159,sine,-19,0.1,WCBLE-median,0.99466023171432,9
1160,sine,-19,0.2,CBLE-median,0.9964696608402099,0
1161,sine,-19,0.2,CBLE-median,0.7909458145238005,1
1162,sine,-19,0.2,CBLE-median,0.9942772403317364,2
1163,sine,-19,0.2,CBLE-median,0.7187986868953716,3
1164,sine,-19,0.2,CBLE-median,0.9893561492599519,4
1165,sine,-19,0.2,CBLE-median,0.9752933722757777,5
1166,sine,-19,0.2,CBLE-median,-0.08020705285999703,6
1167,sine,-19,0.2,CBLE-median,0.912859345400828,7
1168,sine,-19,0.2,CBLE-median,0.9629306069726215,8
1169,sine,-19,0.2,CBLE-median,0.8555625686782617,9
1170,sine,-19,0.2,WCBLE-median,0.9992045302629454,0
1171,sine,-19,0.2,WCBLE-median,0.9992780337645956,1
1172,sine,-19,0.2,WCBLE-median,0.9987383239350816,2
1173,sine,-19,0.2,WCBLE-median,0.9983946599475233,3
1174,sine,-19,0.2,WCBLE-median,0.9959999365689056,4
1175,sine,-19,0.2,WCBLE-median,0.998683811829987,5
1176,sine,-19,0.2,WCBLE-median,0.9982585209313828,6
1177,sine,-19,0.2,WCBLE-median,0.9975166859982221,7
1178,sine,-19,0.2,WCBLE-median,0.9989605383394496,8
1179,sine,-19,0.2,WCBLE-median,0.9975853671120226,9
1180,sine,-19,0.3,CBLE-median,0.7914142935377496,0
1181,sine,-19,0.3,CBLE-median,0.9572206219821733,1
1182,sine,-19,0.3,CBLE-median,0.9779064143826262,2
1183,sine,-19,0.3,CBLE-median,0.3939798465361662,3
1184,sine,-19,0.3,CBLE-median,0.7270423130183457,4
1185,sine,-19,0.3,CBLE-median,0.8314066410093365,5
1186,sine,-19,0.3,CBLE-median,0.29950438435291865,6
1187,sine,-19,0.3,CBLE-median,0.8891599410056699,7
1188,sine,-19,0.3,CBLE-median,0.9129041935249962,8
1189,sine,-19,0.3,CBLE-median,0.8786574847122779,9
1190,sine,-19,0.3,WCBLE-median,0.8535275268231286,0
1191,sine,-19,0.3,WCBLE-median,0.9982886507664548,1
1192,sine,-19,0.3,WCBLE-median,0.999553755461771,2
1193,sine,-19,0.3,WCBLE-median,0.9991039481374123,3
1194,sine,-19,0.3,WCBLE-median,0.9989216549957691,4
1195,sine,-19,0.3,WCBLE-median,0.9974760004545514,5
1196,sine,-19,0.3,WCBLE-median,0.9997038066124764,6
1197,sine,-19,0.3,WCBLE-median,0.999462732121252,7
1198,sine,-19,0.3,WCBLE-median,0.9993035588652946,8
1199,sine,-19,0.3,WCBLE-median,0.7555389708699768,9
1200,sine,-20,0.1,CBLE-median,0.9934727412616565,0
1201,sine,-20,0.1,CBLE-median,0.9803956580246341,1
1202,sine,-20,0.1,CBLE-median,0.9867892540917544,2
1203,sine,-20,0.1,CBLE-median,0.9670383539373768,3
1204,sine,-20,0.1,CBLE-median,0.9796929389104293,4
1205,sine,-20,0.1,CBLE-median,0.9876282751520788,5
1206,sine,-20,0.1,CBLE-median,0.9789362773179806,6
1207,sine,-20,0.1,CBLE-median,0.9812185384170681,7
1208,sine,-20,0.1,CBLE-median,0.9681704003106996,8
1209,sine,-20,0.1,CBLE-median,0.9906574324535987,9
1210,sine,-20,0.1,WCBLE-median,0.9941772773664705,0
1211,sine,-20,0.1,WCBLE-median,0.9961907677280989,1
1212,sine,-20,0.1,WCBLE-median,0.9938596386037301,2
1213,sine,-20,0.1,WCBLE-median,0.9922689865846789,3
1214,sine,-20,0.1,WCBLE-median,0.9866535446562266,4
1215,sine,-20,0.1,WCBLE-median,0.9969786020174238,5
1216,sine,-20,0.1,WCBLE-median,0.9950937449092963,6
1217,sine,-20,0.1,WCBLE-median,0.9896311798387393,7
1218,sine,-20,0.1,WCBLE-median,0.9914451694312287,8
1219,sine,-20,0.1,WCBLE-median,0.9977753477269525,9
1220,sine,-20,0.2,CBLE-median,0.9964696608402099,0
1221,sine,-20,0.2,CBLE-median,0.7909458145238005,1
1222,sine,-20,0.2,CBLE-median,0.9942772403317364,2
1223,sine,-20,0.2,CBLE-median,0.7187986868953716,3
1224,sine,-20,0.2,CBLE-median,0.6485978214917663,4
1225,sine,-20,0.2,CBLE-median,0.9752933722757777,5
1226,sine,-20,0.2,CBLE-median,-0.16975120766823634,6
1227,sine,-20,0.2,CBLE-median,0.9207673891462392,7
1228,sine,-20,0.2,CBLE-median,0.9629306069726215,8
1229,sine,-20,0.2,CBLE-median,0.8555625686782617,9
1230,sine,-20,0.2,WCBLE-median,0.9992045302629454,0
1231,sine,-20,0.2,WCBLE-median,0.999086472419974,1
1232,sine,-20,0.2,WCBLE-median,0.9977407497943835,2
1233,sine,-20,0.2,WCBLE-median,0.9959664825710987,3
1234,sine,-20,0.2,WCBLE-median,0.994744198803923,4
1235,sine,-20,0.2,WCBLE-median,0.9994521098621815,5
1236,sine,-20,0.2,WCBLE-median,0.9980703293375011,6
1237,sine,-20,0.2,WCBLE-median,0.997781204476189,7
1238,sine,-20,0.2,WCBLE-median,0.9989605383394496,8
1239,sine,-20,0.2,WCBLE-median,0.9975853671120226,9
1240,sine,-20,0.3,CBLE-median,0.7914142935377496,0
1241,sine,-20,0.3,CBLE-median,0.9572206219821733,1
1242,sine,-20,0.3,CBLE-median,0.9660146876488179,2
1243,sine,-20,0.3,CBLE-median,0.3939798465361662,3
1244,sine,-20,0.3,CBLE-median,0.6596145865354042,4
1245,sine,-20,0.3,CBLE-median,0.6095254154902763,5
1246,sine,-20,0.3,CBLE-median,0.3039873831156972,6
1247,sine,-20,0.3,CBLE-median,0.6308632370769476,7
1248,sine,-20,0.3,CBLE-median,0.9129041935249962,8
1249,sine,-20,0.3,CBLE-median,0.8479591325377589,9
1250,sine,-20,0.3,WCBLE-median,0.8594841532033467,0
1251,sine,-20,0.3,WCBLE-median,0.9982886507664548,1
1252,sine,-20,0.3,WCBLE-median,0.9988679605897929,2
1253,sine,-20,0.3,WCBLE-median,0.9995252644714477,3
1254,sine,-20,0.3,WCBLE-median,0.9990361793167601,4
1255,sine,-20,0.3,WCBLE-median,0.9994271168863778,5
1256,sine,-20,0.3,WCBLE-median,0.9995326165911741,6
1257,sine,-20,0.3,WCBLE-median,0.9994719106108839,7
1258,sine,-20,0.3,WCBLE-median,0.9992298701569274,8
1259,sine,-20,0.3,WCBLE-median,0.7581614258485923,9
1260,sine,-21,0.1,CBLE-median,0.9878811993354858,0
1261,sine,-21,0.1,CBLE-median,0.9803956580246341,1
1262,sine,-21,0.1,CBLE-median,0.9867892540917544,2
1263,sine,-21,0.1,CBLE-median,0.9670383539373768,3
1264,sine,-21,0.1,CBLE-median,0.9796929389104293,4
1265,sine,-21,0.1,CBLE-median,0.9876282751520788,5
1266,sine,-21,0.1,CBLE-median,0.9789362773179806,6
1267,sine,-21,0.1,CBLE-median,0.9812185384170681,7
1268,sine,-21,0.1,CBLE-median,0.9681704003106996,8
1269,sine,-21,0.1,CBLE-median,0.9906574324535987,9
1270,sine,-21,0.1,WCBLE-median,0.9931739816482956,0
1271,sine,-21,0.1,WCBLE-median,0.9927108660981576,1
1272,sine,-21,0.1,WCBLE-median,0.9890579194214083,2
1273,sine,-21,0.1,WCBLE-median,0.9830247688662177,3
1274,sine,-21,0.1,WCBLE-median,0.9957574113134251,4
1275,sine,-21,0.1,WCBLE-median,0.9969977874463865,5
1276,sine,-21,0.1,WCBLE-median,0.9910004973966454,6
1277,sine,-21,0.1,WCBLE-median,0.9882821425520042,7
1278,sine,-21,0.1,WCBLE-median,0.9961382160487208,8
1279,sine,-21,0.1,WCBLE-median,0.9977753477269525,9
1280,sine,-21,0.2,CBLE-median,0.9955844883132274,0
1281,sine,-21,0.2,CBLE-median,0.7909458145238005,1
1282,sine,-21,0.2,CBLE-median,0.99464505496016,2
1283,sine,-21,0.2,CBLE-median,0.47974939270255396,3
1284,sine,-21,0.2,CBLE-median,0.6485978214917663,4
1285,sine,-21,0.2,CBLE-median,0.9752933722757777,5
1286,sine,-21,0.2,CBLE-median,-0.17814375385208248,6
1287,sine,-21,0.2,CBLE-median,0.9207673891462392,7
1288,sine,-21,0.2,CBLE-median,0.914567278776812,8
1289,sine,-21,0.2,CBLE-median,0.775073140297522,9
1290,sine,-21,0.2,WCBLE-median,0.9985492372086127,0
1291,sine,-21,0.2,WCBLE-median,0.9984816554128625,1
1292,sine,-21,0.2,WCBLE-median,0.999095023859262,2
1293,sine,-21,0.2,WCBLE-median,0.9980591133856992,3
1294,sine,-21,0.2,WCBLE-median,0.9996462404939565,4
1295,sine,-21,0.2,WCBLE-median,0.9994521098621815,5
1296,sine,-21,0.2,WCBLE-median,0.9989601186455341,6
1297,sine,-21,0.2,WCBLE-median,0.997781204476189,7
1298,sine,-21,0.2,WCBLE-median,0.9978293033985698,8
1299,sine,-21,0.2,WCBLE-median,0.9982364208733658,9
1300,sine,-21,0.3,CBLE-median,0.7914142935377496,0
1301,sine,-21,0.3,CBLE-median,0.9572206219821733,1
1302,sine,-21,0.3,CBLE-median,0.9654387441478968,2
1303,sine,-21,0.3,CBLE-median,0.3939798465361662,3
1304,sine,-21,0.3,CBLE-median,0.6596145865354042,4
1305,sine,-21,0.3,CBLE-median,0.597324299640215,5
1306,sine,-21,0.3,CBLE-median,0.3039873831156972,6
1307,sine,-21,0.3,CBLE-median,0.17148777622530947,7
1308,sine,-21,0.3,CBLE-median,0.9129041935249962,8
1309,sine,-21,0.3,CBLE-median,0.7238013813664358,9
1310,sine,-21,0.3,WCBLE-median,0.8594841532033467,0
1311,sine,-21,0.3,WCBLE-median,0.8640164680234226,1
1312,sine,-21,0.3,WCBLE-median,0.999553755461771,2
1313,sine,-21,0.3,WCBLE-median,0.9983616016524822,3
1314,sine,-21,0.3,WCBLE-median,0.9988745250615738,4
1315,sine,-21,0.3,WCBLE-median,0.7024129542257733,5
1316,sine,-21,0.3,WCBLE-median,0.9995326165911741,6
1317,sine,-21,0.3,WCBLE-median,0.999462732121252,7
1318,sine,-21,0.3,WCBLE-median,0.9990502321537365,8
1319,sine,-21,0.3,WCBLE-median,0.6049448890303103,9
1320,sine,-22,0.1,CBLE-median,0.974900525429522,0
1321,sine,-22,0.1,CBLE-median,0.9803956580246341,1
1322,sine,-22,0.1,CBLE-median,0.9867892540917544,2
1323,sine,-22,0.1,CBLE-median,0.9524645836355237,3
1324,sine,-22,0.1,CBLE-median,0.9796929389104293,4
1325,sine,-22,0.1,CBLE-median,0.3565328307165092,5
1326,sine,-22,0.1,CBLE-median,0.9789362773179806,6
1327,sine,-22,0.1,CBLE-median,0.9719348537737885,7
1328,sine,-22,0.1,CBLE-median,0.9681704003106996,8
1329,sine,-22,0.1,CBLE-median,0.9906574324535987,9
1330,sine,-22,0.1,WCBLE-median,0.9941772773664705,0
1331,sine,-22,0.1,WCBLE-median,0.9973799992849394,1
1332,sine,-22,0.1,WCBLE-median,0.9952474160171668,2
1333,sine,-22,0.1,WCBLE-median,0.9830247688662177,3
1334,sine,-22,0.1,WCBLE-median,0.986481425254089,4
1335,sine,-22,0.1,WCBLE-median,0.9969977874463865,5
1336,sine,-22,0.1,WCBLE-median,0.9923635707528239,6
1337,sine,-22,0.1,WCBLE-median,0.9875785812471165,7
1338,sine,-22,0.1,WCBLE-median,0.9957153017508262,8
1339,sine,-22,0.1,WCBLE-median,0.9917876829877641,9
1340,sine,-22,0.2,CBLE-median,0.9955844883132274,0
1341,sine,-22,0.2,CBLE-median,0.7577969822332181,1
1342,sine,-22,0.2,CBLE-median,0.99464505496016,2
1343,sine,-22,0.2,CBLE-median,0.47974939270255396,3
1344,sine,-22,0.2,CBLE-median,0.6327558960088991,4
1345,sine,-22,0.2,CBLE-median,0.9597908132990401,5
1346,sine,-22,0.2,CBLE-median,-0.1885531352115585,6
1347,sine,-22,0.2,CBLE-median,0.8088765682822678,7
1348,sine,-22,0.2,CBLE-median,0.31575510787270566,8
1349,sine,-22,0.2,CBLE-median,0.775073140297522,9
1350,sine,-22,0.2,WCBLE-median,0.9989468445745371,0
1351,sine,-22,0.2,WCBLE-median,0.9986960436425939,1
1352,sine,-22,0.2,WCBLE-median,0.9984208184109229,2
1353,sine,-22,0.2,WCBLE-median,0.9963029331182571,3
1354,sine,-22,0.2,WCBLE-median,0.9984434525922099,4
1355,sine,-22,0.2,WCBLE-median,0.9980210597263122,5
1356,sine,-22,0.2,WCBLE-median,0.9987132684990807,6
1357,sine,-22,0.2,WCBLE-median,0.9987866653367905,7
1358,sine,-22,0.2,WCBLE-median,0.9979338043479337,8
1359,sine,-22,0.2,WCBLE-median,0.9975853671120226,9
1360,sine,-22,0.3,CBLE-median,0.7914142935377496,0
1361,sine,-22,0.3,CBLE-median,0.9563990259190991,1
1362,sine,-22,0.3,CBLE-median,0.9654387441478968,2
1363,sine,-22,0.3,CBLE-median,0.3939798465361662,3
1364,sine,-22,0.3,CBLE-median,0.6596145865354042,4
1365,sine,-22,0.3,CBLE-median,0.593972878436537,5
