,stc,snr,jitter,method,rho,fold
2784,morlet,-14,0.2,CBLE-mode,0.22554717778594266,4
2785,morlet,-14,0.2,WCBLE-mode,0.21602295136626765,0
2786,morlet,-14,0.2,WCBLE-mode,0.9984295506058851,1
2787,morlet,-14,0.2,WCBLE-mode,0.9986075225844522,2
2788,morlet,-14,0.2,WCBLE-mode,0.17455822840969507,3
2789,morlet,-14,0.2,WCBLE-mode,0.9989580785425235,4
2790,morlet,-14,0.2,CBLE-median,-0.1882683510799662,0
2791,morlet,-14,0.2,CBLE-median,0.45558760845666124,1
2792,morlet,-14,0.2,CBLE-median,0.027192136685903787,2
2793,morlet,-14,0.2,CBLE-median,0.21019035106604506,3
2794,morlet,-14,0.2,CBLE-median,0.15446812659627807,4
2795,morlet,-14,0.2,WCBLE-median,0.2749891801117037,0
2796,morlet,-14,0.2,WCBLE-median,0.09498740938411254,1
2797,morlet,-14,0.2,WCBLE-median,0.300967578756019,2
2798,morlet,-14,0.2,WCBLE-median,0.2534449664139723,3
2799,morlet,-14,0.2,WCBLE-median,0.2718533772752783,4
2800,morlet,-14,0.3,CBLE-mode,0.23449407672825956,0
2801,morlet,-14,0.3,CBLE-mode,0.3754308121600991,1
2802,morlet,-14,0.3,CBLE-mode,0.40974001214287775,2
2803,morlet,-14,0.3,CBLE-mode,0.07776647726725473,3
2804,morlet,-14,0.3,CBLE-mode,0.4373996701920308,4
2805,morlet,-14,0.3,WCBLE-mode,0.9996025579029414,0
2806,morlet,-14,0.3,WCBLE-mode,0.9991833383947285,1
2807,morlet,-14,0.3,WCBLE-mode,0.9994470124770917,2
2808,morlet,-14,0.3,WCBLE-mode,0.9993933264864873,3
2809,morlet,-14,0.3,WCBLE-mode,0.9992130051377521,4
2810,morlet,-14,0.3,CBLE-median,-0.1669711846333636,0
2811,morlet,-14,0.3,CBLE-median,0.3545610032384149,1
2812,morlet,-14,0.3,CBLE-median,-0.020875825584962093,2
2813,morlet,-14,0.3,CBLE-median,0.17835383745166536,3
2814,morlet,-14,0.3,CBLE-median,-0.04884482063671743,4
2815,morlet,-14,0.3,WCBLE-median,-0.27415518758977203,0
2816,morlet,-14,0.3,WCBLE-median,0.3177926648164324,1
2817,morlet,-14,0.3,WCBLE-median,0.1095695435554461,2
2818,morlet,-14,0.3,WCBLE-median,0.2566516362160215,3
2819,morlet,-14,0.3,WCBLE-median,0.04585477167228221,4
2820,morlet,-15,0.1,CBLE-mode,0.2422547468694531,0
2821,morlet,-15,0.1,CBLE-mode,0.3784184099381334,1
2822,morlet,-15,0.1,CBLE-mode,-0.21405773740159084,2
2823,morlet,-15,0.1,CBLE-mode,0.21143801877424603,3
2824,morlet,-15,0.1,CBLE-mode,0.1263583202606616,4
2825,morlet,-15,0.1,WCBLE-mode,0.9958554522817689,0
2826,morlet,-15,0.1,WCBLE-mode,0.9892137447305365,1
2827,morlet,-15,0.1,WCBLE-mode,0.9958887024902116,2
2828,morlet,-15,0.1,WCBLE-mode,0.991470523960732,3
2829,morlet,-15,0.1,WCBLE-mode,0.9947400540091972,4
2830,morlet,-15,0.1,CBLE-median,-0.28763706488333446,0
2831,morlet,-15,0.1,CBLE-median,0.5119524097587665,1
2832,morlet,-15,0.1,CBLE-median,-0.13141933601012096,2
2833,morlet,-15,0.1,CBLE-median,0.2646273018600004,3
2834,morlet,-15,0.1,CBLE-median,0.16869386995770094,4
2835,morlet,-15,0.1,WCBLE-median,0.9967094445466542,0
2836,morlet,-15,0.1,WCBLE-median,0.9966063397864052,1
2837,morlet,-15,0.1,WCBLE-median,0.5538529058696516,2
2838,morlet,-15,0.1,WCBLE-median,0.9956354801885761,3
2839,morlet,-15,0.1,WCBLE-median,0.9971539582467711,4
2840,morlet,-15,0.2,CBLE-mode,0.13866580534998063,0
2841,morlet,-15,0.2,CBLE-mode,0.42184196724658757,1
2842,morlet,-15,0.2,CBLE-mode,0.3449380813819105,2
2843,morlet,-15,0.2,CBLE-mode,0.021830590600341707,3
2844,morlet,-15,0.2,CBLE-mode,0.22554717778594266,4
2845,morlet,-15,0.2,WCBLE-mode,0.32417555117244323,0
2846,morlet,-15,0.2,WCBLE-mode,0.9986005772376283,1
2847,morlet,-15,0.2,WCBLE-mode,0.9982728941584349,2
2848,morlet,-15,0.2,WCBLE-mode,0.1297942945262488,3
2849,morlet,-15,0.2,WCBLE-mode,0.9986983572310535,4
2850,morlet,-15,0.2,CBLE-median,-0.1939104486917181,0
2851,morlet,-15,0.2,CBLE-median,0.4464573132106175,1
2852,morlet,-15,0.2,CBLE-median,0.032712841407294246,2
2853,morlet,-15,0.2,CBLE-median,0.20268278531997821,3
2854,morlet,-15,0.2,CBLE-median,0.15789111954644702,4
2855,morlet,-15,0.2,WCBLE-median,-0.23614757340233944,0
2856,morlet,-15,0.2,WCBLE-median,0.2981702790085228,1
2857,morlet,-15,0.2,WCBLE-median,0.09419812889495646,2
2858,morlet,-15,0.2,WCBLE-median,-0.02601892679410635,3
2859,morlet,-15,0.2,WCBLE-median,0.19186059770865194,4
2860,morlet,-15,0.3,CBLE-mode,0.23449407672825956,0
2861,morlet,-15,0.3,CBLE-mode,0.3754308121600991,1
2862,morlet,-15,0.3,CBLE-mode,0.40974001214287775,2
2863,morlet,-15,0.3,CBLE-mode,0.07776647726725473,3
2864,morlet,-15,0.3,CBLE-mode,0.41882684648103946,4
2865,morlet,-15,0.3,WCBLE-mode,0.9994132286518416,0
2866,morlet,-15,0.3,WCBLE-mode,0.9991034952743195,1
2867,morlet,-15,0.3,WCBLE-mode,0.9993184344294697,2
2868,morlet,-15,0.3,WCBLE-mode,0.9991807174918866,3
2869,morlet,-15,0.3,WCBLE-mode,0.999784964548449,4
2870,morlet,-15,0.3,CBLE-median,-0.1669711846333636,0
2871,morlet,-15,0.3,CBLE-median,0.3438501268307508,1
2872,morlet,-15,0.3,CBLE-median,-0.03913966513482443,2
2873,morlet,-15,0.3,CBLE-median,0.19540822295261603,3
2874,morlet,-15,0.3,CBLE-median,-0.05970739349043401,4
2875,morlet,-15,0.3,WCBLE-median,-0.259696472029571,0
2876,morlet,-15,0.3,WCBLE-median,-0.07999097332110813,1
2877,morlet,-15,0.3,WCBLE-median,0.49166500527749984,2
2878,morlet,-15,0.3,WCBLE-median,0.055506927554241546,3
2879,morlet,-15,0.3,WCBLE-median,-0.03444841027392585,4
2880,morlet,-16,0.1,CBLE-mode,0.2499786952857789,0
2881,morlet,-16,0.1,CBLE-mode,0.3784184099381334,1
2882,morlet,-16,0.1,CBLE-mode,-0.3444509647564049,2
2883,morlet,-16,0.1,CBLE-mode,0.22062637500484045,3
2884,morlet,-16,0.1,CBLE-mode,0.13971229896940116,4
2885,morlet,-16,0.1,WCBLE-mode,0.9958554522817689,0
2886,morlet,-16,0.1,WCBLE-mode,0.9946842842956268,1
2887,morlet,-16,0.1,WCBLE-mode,0.9950360928790611,2
2888,morlet,-16,0.1,WCBLE-mode,0.9909621292563786,3
2889,morlet,-16,0.1,WCBLE-mode,0.9956191877123554,4
2890,morlet,-16,0.1,CBLE-median,-0.26892928623585305,0
2891,morlet,-16,0.1,CBLE-median,0.4978437375619825,1
2892,morlet,-16,0.1,CBLE-median,-0.06357344055731527,2
2893,morlet,-16,0.1,CBLE-median,0.2811342547288735,3
2894,morlet,-16,0.1,CBLE-median,0.13511882520536705,4
2895,morlet,-16,0.1,WCBLE-median,0.31242787817575157,0
2896,morlet,-16,0.1,WCBLE-median,0.9907554022164705,1
2897,morlet,-16,0.1,WCBLE-median,0.6199241147907779,2
2898,morlet,-16,0.1,WCBLE-median,0.9936550598515659,3
2899,morlet,-16,0.1,WCBLE-median,0.9971539582467711,4
2900,morlet,-16,0.2,CBLE-mode,0.13982953947824892,0
2901,morlet,-16,0.2,CBLE-mode,0.42184196724658757,1
2902,morlet,-16,0.2,CBLE-mode,0.04552573044206738,2
2903,morlet,-16,0.2,CBLE-mode,0.049403056882117304,3
2904,morlet,-16,0.2,CBLE-mode,0.22245101743585977,4
2905,morlet,-16,0.2,WCBLE-mode,0.2516993701594878,0
2906,morlet,-16,0.2,WCBLE-mode,0.9976437544189701,1
2907,morlet,-16,0.2,WCBLE-mode,0.9984453263954792,2
2908,morlet,-16,0.2,WCBLE-mode,0.22398990925936293,3
2909,morlet,-16,0.2,WCBLE-mode,0.998849164813966,4
2910,morlet,-16,0.2,CBLE-median,-0.22931938337617996,0
2911,morlet,-16,0.2,CBLE-median,0.4143737032173846,1
2912,morlet,-16,0.2,CBLE-median,0.01736445697574685,2
2913,morlet,-16,0.2,CBLE-median,0.20698088306404905,3
2914,morlet,-16,0.2,CBLE-median,0.10047951719200729,4
2915,morlet,-16,0.2,WCBLE-median,-0.24020900545274168,0
2916,morlet,-16,0.2,WCBLE-median,0.027594366497637312,1
2917,morlet,-16,0.2,WCBLE-median,0.07470284438473146,2
2918,morlet,-16,0.2,WCBLE-median,0.2622017590354845,3
2919,morlet,-16,0.2,WCBLE-median,0.27266516729941725,4
2920,morlet,-16,0.3,CBLE-mode,0.23449407672825956,0
2921,morlet,-16,0.3,CBLE-mode,0.24147419973109072,1
2922,morlet,-16,0.3,CBLE-mode,0.40974001214287775,2
2923,morlet,-16,0.3,CBLE-mode,0.07776647726725473,3
2924,morlet,-16,0.3,CBLE-mode,0.41882684648103946,4
2925,morlet,-16,0.3,WCBLE-mode,0.9994738294538372,0
2926,morlet,-16,0.3,WCBLE-mode,0.9991034952743195,1
2927,morlet,-16,0.3,WCBLE-mode,0.9992794573989094,2
2928,morlet,-16,0.3,WCBLE-mode,0.9992093846198209,3
2929,morlet,-16,0.3,WCBLE-mode,0.9996828981109421,4
2930,morlet,-16,0.3,CBLE-median,-0.19021613204164153,0
2931,morlet,-16,0.3,CBLE-median,0.33418166690651707,1
2932,morlet,-16,0.3,CBLE-median,-0.07697120484731203,2
2933,morlet,-16,0.3,CBLE-median,0.18527629463453027,3
2934,morlet,-16,0.3,CBLE-median,-0.08815150334093842,4
2935,morlet,-16,0.3,WCBLE-median,-0.15546360905738887,0
2936,morlet,-16,0.3,WCBLE-median,-0.008496656139935447,1
2937,morlet,-16,0.3,WCBLE-median,0.37435632742198904,2
2938,morlet,-16,0.3,WCBLE-median,0.1473182756553339,3
2939,morlet,-16,0.3,WCBLE-median,0.3724608954754388,4
2940,morlet,-17,0.1,CBLE-mode,0.2499786952857789,0
2941,morlet,-17,0.1,CBLE-mode,0.322412373348161,1
2942,morlet,-17,0.1,CBLE-mode,-0.3444509647564049,2
2943,morlet,-17,0.1,CBLE-mode,0.22062637500484045,3
2944,morlet,-17,0.1,CBLE-mode,0.2265657822091524,4
2945,morlet,-17,0.1,WCBLE-mode,0.9958888382522556,0
2946,morlet,-17,0.1,WCBLE-mode,0.9927760513075836,1
2947,morlet,-17,0.1,WCBLE-mode,0.9927927954455317,2
2948,morlet,-17,0.1,WCBLE-mode,0.9943236562059258,3
2949,morlet,-17,0.1,WCBLE-mode,0.9916444485681728,4
2950,morlet,-17,0.1,CBLE-median,-0.2561498933061267,0
2951,morlet,-17,0.1,CBLE-median,0.45837471750167186,1
2952,morlet,-17,0.1,CBLE-median,-0.044588824860154426,2
2953,morlet,-17,0.1,CBLE-median,0.24165811980460272,3
2954,morlet,-17,0.1,CBLE-median,0.012946928114556304,4
2955,morlet,-17,0.1,WCBLE-median,0.9970374928481538,0
2956,morlet,-17,0.1,WCBLE-median,0.9966063397864052,1
2957,morlet,-17,0.1,WCBLE-median,0.24898014097559273,2
2958,morlet,-17,0.1,WCBLE-median,-0.024694145924419816,3
2959,morlet,-17,0.1,WCBLE-median,0.9971539582467711,4
2960,morlet,-17,0.2,CBLE-mode,0.13982953947824892,0
2961,morlet,-17,0.2,CBLE-mode,0.37230585540726246,1
2962,morlet,-17,0.2,CBLE-mode,0.044033489375394766,2
2963,morlet,-17,0.2,CBLE-mode,0.07548453299217932,3
2964,morlet,-17,0.2,CBLE-mode,0.22457307862277714,4
2965,morlet,-17,0.2,WCBLE-mode,0.9985654267742426,0
2966,morlet,-17,0.2,WCBLE-mode,0.9986005772376283,1
2967,morlet,-17,0.2,WCBLE-mode,0.9989442374832805,2
2968,morlet,-17,0.2,WCBLE-mode,0.1131851083402895,3
2969,morlet,-17,0.2,WCBLE-mode,0.2293643347064563,4
2970,morlet,-17,0.2,CBLE-median,-0.23440507531150048,0
2971,morlet,-17,0.2,CBLE-median,0.400057043813792,1
2972,morlet,-17,0.2,CBLE-median,0.011063654786527065,2
2973,morlet,-17,0.2,CBLE-median,0.21116813533308937,3
2974,morlet,-17,0.2,CBLE-median,0.0651484800979511,4
2975,morlet,-17,0.2,WCBLE-median,0.9955095892626967,0
2976,morlet,-17,0.2,WCBLE-median,0.14077725590233878,1
2977,morlet,-17,0.2,WCBLE-median,0.4061400128484491,2
2978,morlet,-17,0.2,WCBLE-median,0.238082427235701,3
2979,morlet,-17,0.2,WCBLE-median,0.11392387893604754,4
2980,morlet,-17,0.3,CBLE-mode,0.2740220755572425,0
2981,morlet,-17,0.3,CBLE-mode,0.24147419973109072,1
2982,morlet,-17,0.3,CBLE-mode,0.3272525508871463,2
2983,morlet,-17,0.3,CBLE-mode,0.0626870261579317,3
2984,morlet,-17,0.3,CBLE-mode,0.41882684648103946,4
2985,morlet,-17,0.3,WCBLE-mode,0.9998164040772777,0
2986,morlet,-17,0.3,WCBLE-mode,0.9990447292041119,1
2987,morlet,-17,0.3,WCBLE-mode,0.9992989943378863,2
2988,morlet,-17,0.3,WCBLE-mode,0.9991692984792083,3
2989,morlet,-17,0.3,WCBLE-mode,0.9990271602686877,4
2990,morlet,-17,0.3,CBLE-median,-0.22370486280853755,0
2991,morlet,-17,0.3,CBLE-median,0.33106146679886045,1
2992,morlet,-17,0.3,CBLE-median,-0.10160921783656235,2
2993,morlet,-17,0.3,CBLE-median,0.1524794441789054,3
2994,morlet,-17,0.3,CBLE-median,-0.09665556477265533,4
2995,morlet,-17,0.3,WCBLE-median,-0.4487345798670637,0
2996,morlet,-17,0.3,WCBLE-median,0.03743693604637416,1
2997,morlet,-17,0.3,WCBLE-median,0.42874016023885997,2
2998,morlet,-17,0.3,WCBLE-median,0.0523103050676839,3
2999,morlet,-17,0.3,WCBLE-median,-0.09422622937702327,4
3000,morlet,-18,0.1,CBLE-mode,0.2499786952857789,0
3001,morlet,-18,0.1,CBLE-mode,0.2446592734173785,1
3002,morlet,-18,0.1,CBLE-mode,-0.3260033497829758,2
3003,morlet,-18,0.1,CBLE-mode,0.19990669412341805,3
3004,morlet,-18,0.1,CBLE-mode,0.2335487694404731,4
3005,morlet,-18,0.1,WCBLE-mode,0.9967094445466541,0
3006,morlet,-18,0.1,WCBLE-mode,0.9929865770073176,1
3007,morlet,-18,0.1,WCBLE-mode,0.9958887024902116,2
3008,morlet,-18,0.1,WCBLE-mode,0.9914516707980221,3
3009,morlet,-18,0.1,WCBLE-mode,0.9941716897240047,4
3010,morlet,-18,0.1,CBLE-median,-0.2209205760458181,0
3011,morlet,-18,0.1,CBLE-median,0.4248497317886892,1
3012,morlet,-18,0.1,CBLE-median,-0.04854972427960988,2
3013,morlet,-18,0.1,CBLE-median,0.21776634839162262,3
3014,morlet,-18,0.1,CBLE-median,-0.003997633279397445,4
3015,morlet,-18,0.1,WCBLE-median,0.9956392467860414,0
3016,morlet,-18,0.1,WCBLE-median,0.16864974488995402,1
3017,morlet,-18,0.1,WCBLE-median,0.9943309825042365,2
3018,morlet,-18,0.1,WCBLE-median,-0.11007674563194303,3
3019,morlet,-18,0.1,WCBLE-median,0.9950875572080713,4
3020,morlet,-18,0.2,CBLE-mode,0.13982953947824892,0
3021,morlet,-18,0.2,CBLE-mode,0.37230585540726246,1
3022,morlet,-18,0.2,CBLE-mode,-0.059615022213937024,2
3023,morlet,-18,0.2,CBLE-mode,-0.14325517660413756,3
3024,morlet,-18,0.2,CBLE-mode,0.0187040639114205,4
3025,morlet,-18,0.2,WCBLE-mode,0.9986790055892427,0
3026,morlet,-18,0.2,WCBLE-mode,0.9981815752370103,1
3027,morlet,-18,0.2,WCBLE-mode,0.9984453263954792,2
3028,morlet,-18,0.2,WCBLE-mode,0.21188732586346792,3
3029,morlet,-18,0.2,WCBLE-mode,-0.25207829583877495,4
3030,morlet,-18,0.2,CBLE-median,-0.26310655832697294,0
3031,morlet,-18,0.2,CBLE-median,0.40465044076940543,1
3032,morlet,-18,0.2,CBLE-median,-0.014839210256655105,2
3033,morlet,-18,0.2,CBLE-median,0.18593178233683733,3
3034,morlet,-18,0.2,CBLE-median,0.028906321297131433,4
3035,morlet,-18,0.2,WCBLE-median,0.8086441707174141,0
3036,morlet,-18,0.2,WCBLE-median,0.09803973504171498,1
3037,morlet,-18,0.2,WCBLE-median,0.06205289126795606,2
3038,morlet,-18,0.2,WCBLE-median,0.3881718602329095,3
3039,morlet,-18,0.2,WCBLE-median,0.22793153719622922,4
3040,morlet,-18,0.3,CBLE-mode,0.2740220755572425,0
3041,morlet,-18,0.3,CBLE-mode,0.24147419973109072,1
3042,morlet,-18,0.3,CBLE-mode,0.3449907063866093,2
3043,morlet,-18,0.3,CBLE-mode,0.07646757287265206,3
3044,morlet,-18,0.3,CBLE-mode,0.4145171744158319,4
3045,morlet,-18,0.3,WCBLE-mode,0.9996025579029414,0
3046,morlet,-18,0.3,WCBLE-mode,0.9993769874492532,1
3047,morlet,-18,0.3,WCBLE-mode,0.999196538036829,2
3048,morlet,-18,0.3,WCBLE-mode,0.9991801824009757,3
3049,morlet,-18,0.3,WCBLE-mode,0.9997795960705327,4
3050,morlet,-18,0.3,CBLE-median,-0.24342324845643654,0
3051,morlet,-18,0.3,CBLE-median,0.3336945998772546,1
3052,morlet,-18,0.3,CBLE-median,-0.11890987320994947,2
3053,morlet,-18,0.3,CBLE-median,0.171703418856308,3
3054,morlet,-18,0.3,CBLE-median,-0.10552176161222078,4
3055,morlet,-18,0.3,WCBLE-median,0.05405433606443812,0
3056,morlet,-18,0.3,WCBLE-median,-0.2705815761158838,1
3057,morlet,-18,0.3,WCBLE-median,0.2937002209638094,2
3058,morlet,-18,0.3,WCBLE-median,0.025695637989870006,3
3059,morlet,-18,0.3,WCBLE-median,0.18585642079914486,4
3060,morlet,-19,0.1,CBLE-mode,-0.009377055400440098,0
3061,morlet,-19,0.1,CBLE-mode,0.2446592734173785,1
3062,morlet,-19,0.1,CBLE-mode,-0.4254910997834819,2
3063,morlet,-19,0.1,CBLE-mode,0.14361201142492389,3
3064,morlet,-19,0.1,CBLE-mode,0.26572939492561465,4
3065,morlet,-19,0.1,WCBLE-mode,0.9949311455559823,0
3066,morlet,-19,0.1,WCBLE-mode,0.9930725097863445,1
3067,morlet,-19,0.1,WCBLE-mode,0.9928126115948527,2
3068,morlet,-19,0.1,WCBLE-mode,0.9896998832986105,3
3069,morlet,-19,0.1,WCBLE-mode,0.992277148394365,4
3070,morlet,-19,0.1,CBLE-median,-0.22157198273807957,0
3071,morlet,-19,0.1,CBLE-median,0.3670432549871918,1
3072,morlet,-19,0.1,CBLE-median,-0.03345451865326716,2
3073,morlet,-19,0.1,CBLE-median,0.18655687659194392,3
3074,morlet,-19,0.1,CBLE-median,-0.024140189768201845,4
3075,morlet,-19,0.1,WCBLE-median,0.8340042069628321,0
3076,morlet,-19,0.1,WCBLE-median,0.4537955494946624,1
3077,morlet,-19,0.1,WCBLE-median,0.9946202268710748,2
3078,morlet,-19,0.1,WCBLE-median,0.9945034611888126,3
3079,morlet,-19,0.1,WCBLE-median,0.9971539582467711,4
3080,morlet,-19,0.2,CBLE-mode,0.14051128320555226,0
3081,morlet,-19,0.2,CBLE-mode,0.37230585540726246,1
3082,morlet,-19,0.2,CBLE-mode,-0.052118530090649984,2
3083,morlet,-19,0.2,CBLE-mode,-0.1485382637557616,3
3084,morlet,-19,0.2,CBLE-mode,0.0187040639114205,4
3085,morlet,-19,0.2,WCBLE-mode,0.998820499985691,0
3086,morlet,-19,0.2,WCBLE-mode,0.9979609002040555,1
3087,morlet,-19,0.2,WCBLE-mode,0.9979009141305633,2
3088,morlet,-19,0.2,WCBLE-mode,0.32867273758186394,3
3089,morlet,-19,0.2,WCBLE-mode,-0.18345432098807618,4
3090,morlet,-19,0.2,CBLE-median,-0.2567208226172246,0
3091,morlet,-19,0.2,CBLE-median,0.3650728614495708,1
3092,morlet,-19,0.2,CBLE-median,-0.024395594742313266,2
3093,morlet,-19,0.2,CBLE-median,0.16081231047511227,3
3094,morlet,-19,0.2,CBLE-median,0.024838713122316915,4
3095,morlet,-19,0.2,WCBLE-median,0.08718772124614302,0
3096,morlet,-19,0.2,WCBLE-median,0.007088353842926942,1
3097,morlet,-19,0.2,WCBLE-median,0.2647179753858215,2
3098,morlet,-19,0.2,WCBLE-median,0.4864214888886997,3
3099,morlet,-19,0.2,WCBLE-median,0.050892596519014344,4
3100,morlet,-19,0.3,CBLE-mode,0.2740220755572425,0
3101,morlet,-19,0.3,CBLE-mode,0.2358848239660921,1
3102,morlet,-19,0.3,CBLE-mode,0.3449907063866093,2
3103,morlet,-19,0.3,CBLE-mode,0.1042972318490482,3
3104,morlet,-19,0.3,CBLE-mode,0.4145171744158319,4
3105,morlet,-19,0.3,WCBLE-mode,0.9996863594059447,0
3106,morlet,-19,0.3,WCBLE-mode,0.9988671011288665,1
3107,morlet,-19,0.3,WCBLE-mode,0.9990633407505584,2
3108,morlet,-19,0.3,WCBLE-mode,0.9992127177208601,3
3109,morlet,-19,0.3,WCBLE-mode,0.9997795960705327,4
3110,morlet,-19,0.3,CBLE-median,-0.2612612474148144,0
3111,morlet,-19,0.3,CBLE-median,0.3336945998772546,1
3112,morlet,-19,0.3,CBLE-median,-0.12935410583531332,2
3113,morlet,-19,0.3,CBLE-median,0.14768964098868168,3
3114,morlet,-19,0.3,CBLE-median,-0.11890389563899546,4
3115,morlet,-19,0.3,WCBLE-median,0.3357179835774835,0
3116,morlet,-19,0.3,WCBLE-median,0.15006223612780997,1
3117,morlet,-19,0.3,WCBLE-median,0.3242123578104041,2
3118,morlet,-19,0.3,WCBLE-median,0.060149396038865086,3
3119,morlet,-19,0.3,WCBLE-median,0.9993226059179217,4
3120,morlet,-20,0.1,CBLE-mode,-0.14942252959965244,0
3121,morlet,-20,0.1,CBLE-mode,0.230569818434505,1
3122,morlet,-20,0.1,CBLE-mode,-0.4254910997834819,2
3123,morlet,-20,0.1,CBLE-mode,0.10874450211366071,3
3124,morlet,-20,0.1,CBLE-mode,0.21949512789675799,4
3125,morlet,-20,0.1,WCBLE-mode,0.9966845902897687,0
3126,morlet,-20,0.1,WCBLE-mode,0.9945088928810246,1
3127,morlet,-20,0.1,WCBLE-mode,0.9950360928790611,2
3128,morlet,-20,0.1,WCBLE-mode,0.9914516707980221,3
3129,morlet,-20,0.1,WCBLE-mode,0.9925991236015838,4
3130,morlet,-20,0.1,CBLE-median,-0.20718122614615198,0
3131,morlet,-20,0.1,CBLE-median,0.30928817894007055,1
3132,morlet,-20,0.1,CBLE-median,-0.03768435629720138,2
3133,morlet,-20,0.1,CBLE-median,0.16961734218793284,3
3134,morlet,-20,0.1,CBLE-median,-0.06447576443478752,4
3135,morlet,-20,0.1,WCBLE-median,0.8322599982221457,0
3136,morlet,-20,0.1,WCBLE-median,0.25144720962067435,1
3137,morlet,-20,0.1,WCBLE-median,0.4392716464200623,2
3138,morlet,-20,0.1,WCBLE-median,0.6828750406265413,3
3139,morlet,-20,0.1,WCBLE-median,0.07748673181245615,4
3140,morlet,-20,0.2,CBLE-mode,0.1565407742151848,0
3141,morlet,-20,0.2,CBLE-mode,0.46076993609941,1
3142,morlet,-20,0.2,CBLE-mode,-0.15419074688240564,2
3143,morlet,-20,0.2,CBLE-mode,-0.1485382637557616,3
3144,morlet,-20,0.2,CBLE-mode,0.0179995147780378,4
3145,morlet,-20,0.2,WCBLE-mode,0.28088998692819594,0
3146,morlet,-20,0.2,WCBLE-mode,0.9968806343700246,1
3147,morlet,-20,0.2,WCBLE-mode,0.998313552366745,2
3148,morlet,-20,0.2,WCBLE-mode,0.20320274217171472,3
3149,morlet,-20,0.2,WCBLE-mode,0.10795869001403834,4
3150,morlet,-20,0.2,CBLE-median,-0.2607450011855935,0
3151,morlet,-20,0.2,CBLE-median,0.3646714928775803,1
3152,morlet,-20,0.2,CBLE-median,-0.024395594742313266,2
3153,morlet,-20,0.2,CBLE-median,0.14935522386505834,3
3154,morlet,-20,0.2,CBLE-median,0.010279295693439723,4
3155,morlet,-20,0.2,WCBLE-median,-0.12097575212345134,0
3156,morlet,-20,0.2,WCBLE-median,0.468180334884579,1
3157,morlet,-20,0.2,WCBLE-median,0.049219801422536597,2
3158,morlet,-20,0.2,WCBLE-median,0.23629563162589104,3
3159,morlet,-20,0.2,WCBLE-median,0.5433323525874691,4
3160,morlet,-20,0.3,CBLE-mode,0.2752165768332466,0
3161,morlet,-20,0.3,CBLE-mode,0.2358848239660921,1
3162,morlet,-20,0.3,CBLE-mode,0.3635073411874921,2
3163,morlet,-20,0.3,CBLE-mode,0.1042972318490482,3
3164,morlet,-20,0.3,CBLE-mode,0.3839482777568519,4
3165,morlet,-20,0.3,WCBLE-mode,0.999710836691416,0
3166,morlet,-20,0.3,WCBLE-mode,0.9984715603077876,1
3167,morlet,-20,0.3,WCBLE-mode,0.9994367086370601,2
3168,morlet,-20,0.3,WCBLE-mode,0.9990054283655683,3
3169,morlet,-20,0.3,WCBLE-mode,0.9997795960705327,4
3170,morlet,-20,0.3,CBLE-median,-0.2534628885790551,0
3171,morlet,-20,0.3,CBLE-median,0.3336945998772546,1
3172,morlet,-20,0.3,CBLE-median,-0.1352000074524657,2
3173,morlet,-20,0.3,CBLE-median,0.13480375647127762,3
3174,morlet,-20,0.3,CBLE-median,-0.13216337750620472,4
3175,morlet,-20,0.3,WCBLE-median,-0.25054272615965945,0
3176,morlet,-20,0.3,WCBLE-median,0.22126426870281507,1
3177,morlet,-20,0.3,WCBLE-median,0.2838477563065569,2
3178,morlet,-20,0.3,WCBLE-median,-0.15379390761739134,3
3179,morlet,-20,0.3,WCBLE-median,0.5176697266704421,4
3180,morlet,-21,0.1,CBLE-mode,-0.36184277248099844,0
3181,morlet,-21,0.1,CBLE-mode,0.10550114029993471,1
3182,morlet,-21,0.1,CBLE-mode,-0.4492886263697189,2
3183,morlet,-21,0.1,CBLE-mode,0.10874450211366071,3
3184,morlet,-21,0.1,CBLE-mode,0.21949512789675799,4
3185,morlet,-21,0.1,WCBLE-mode,0.9933122558293651,0
3186,morlet,-21,0.1,WCBLE-mode,0.9858862605804272,1
3187,morlet,-21,0.1,WCBLE-mode,0.9885718890949241,2
3188,morlet,-21,0.1,WCBLE-mode,0.9890656535481923,3
3189,morlet,-21,0.1,WCBLE-mode,0.9929368496536206,4
3190,morlet,-21,0.1,CBLE-median,-0.21266972372642584,0
3191,morlet,-21,0.1,CBLE-median,0.2976148755759145,1
3192,morlet,-21,0.1,CBLE-median,-0.04452045577683657,2
3193,morlet,-21,0.1,CBLE-median,0.1463964784042004,3
3194,morlet,-21,0.1,CBLE-median,-0.06350305149637177,4
3195,morlet,-21,0.1,WCBLE-median,0.26865351107340135,0
3196,morlet,-21,0.1,WCBLE-median,0.07791754033662938,1
3197,morlet,-21,0.1,WCBLE-median,0.28715505377293465,2
3198,morlet,-21,0.1,WCBLE-median,0.5878724065430128,3
3199,morlet,-21,0.1,WCBLE-median,0.3186029264109065,4
3200,morlet,-21,0.2,CBLE-mode,0.1565407742151848,0
3201,morlet,-21,0.2,CBLE-mode,0.31221700379970446,1
3202,morlet,-21,0.2,CBLE-mode,-0.13695980947286573,2
3203,morlet,-21,0.2,CBLE-mode,0.0083792922761179,3
3204,morlet,-21,0.2,CBLE-mode,-0.0011857417179251483,4
